"nombre_carrera","fecha_inscripcion","anio_inscripcion","sexo","pais_nacionalidad","tipo_inscripcion","correlativo_estudiante"
INGENIERIA INDUSTRIAL,2016-12-28,"2017",M,GUATEMALA,REINGRESO,f6174ef68f4cc527620809b1e9f278c9
INGENIERIA INDUSTRIAL,2016-12-28,"2017",M,GUATEMALA,REINGRESO,fbc76b0ed8dbe7489a36aa2cc5deedae
INGENIERIA MECANICA,2016-12-28,"2017",M,GUATEMALA,REINGRESO,"298efb251012f6928af947c19d595088"
INGENIERIA MECANICA,2016-12-28,"2017",M,GUATEMALA,REINGRESO,"33729d4bc338797cb18e8614268b98cd"
INGENIERIA MECANICA,2016-12-28,"2017",M,GUATEMALA,REINGRESO,"813b083435c8a41b53ad965ee238c3a3"
INGENIERIA MECANICA,2016-12-28,"2017",M,GUATEMALA,REINGRESO,ae8c4f344f9d9b747047b929e1ae065b
INGENIERIA MECANICA,2016-12-28,"2017",M,GUATEMALA,REINGRESO,b65c564bef08102897e805e3324a0c9e
INGENIERIA MECANICA,2016-12-28,"2017",M,GUATEMALA,REINGRESO,c2fb6e267c89d9aa7e5ae54eb6ea3147
INGENIERIA MECANICA ELECTRICA,2016-12-28,"2017",M,GUATEMALA,REINGRESO,"01e08d3a7b3bab994b6a571d55545275"
INGENIERIA MECANICA ELECTRICA,2016-12-28,"2017",M,GUATEMALA,REINGRESO,"28eb9c10f2f80cd0fc48e6d3e8626ab8"
INGENIERIA MECANICA ELECTRICA,2016-12-28,"2017",M,GUATEMALA,REINGRESO,"328b419634e2bd4f29e3391b745d4053"
INGENIERIA MECANICA ELECTRICA,2016-12-28,"2017",M,GUATEMALA,REINGRESO,"49d4508203532c33e3d8fca7ffb86a5c"
INGENIERIA MECANICA ELECTRICA,2016-12-28,"2017",M,GUATEMALA,REINGRESO,"4d08ec28f08f886019a3763983deeb33"
INGENIERIA MECANICA ELECTRICA,2016-12-28,"2017",M,GUATEMALA,REINGRESO,"9631792a5fbb1cd33923b2af854bddbf"
INGENIERIA MECANICA ELECTRICA,2016-12-28,"2017",M,GUATEMALA,REINGRESO,e7646a594cb26e55b042bf6f37676d51
INGENIERIA MECANICA INDUSTRIAL,2016-12-28,"2017",M,GUATEMALA,REINGRESO,"3514e5f6f15a6b25ed96b2a2b3377fa5"
INGENIERIA MECANICA INDUSTRIAL,2016-12-28,"2017",M,GUATEMALA,REINGRESO,"882a067ad3e7189354794d69dfc05702"
INGENIERIA MECANICA INDUSTRIAL,2016-12-28,"2017",M,GUATEMALA,REINGRESO,a24c020a853ca7751a635e9de84f543a
INGENIERIA MECANICA INDUSTRIAL,2016-12-28,"2017",M,GUATEMALA,REINGRESO,c201ae8f7cc586440baae32b873b9d1f
INGENIERIA MECANICA INDUSTRIAL,2016-12-28,"2017",M,GUATEMALA,REINGRESO,c678111982133d4e9c55277686a3128f
INGENIERIA MECANICA INDUSTRIAL,2016-12-28,"2017",M,GUATEMALA,REINGRESO,ec3142405490061d5db2601ebadaf85d
INGENIERIA QUIMICA,2016-12-28,"2017",F,GUATEMALA,REINGRESO,"01c490000a1d63de4ab4ac05ae7bdb4e"
INGENIERIA QUIMICA,2016-12-28,"2017",F,GUATEMALA,REINGRESO,"405c32940c16d5f43ca816000ce2d9af"
INGENIERIA QUIMICA,2016-12-28,"2017",F,GUATEMALA,REINGRESO,"61a40eb215b323533f3c923a0bdaac77"
INGENIERIA QUIMICA,2016-12-28,"2017",F,GUATEMALA,REINGRESO,"7d65e5936b2b1ff41de3a8254a73ad04"
INGENIERIA QUIMICA,2016-12-28,"2017",F,GUATEMALA,REINGRESO,"86d4265c9886451c3b3e7a29fa3ea008"
INGENIERIA QUIMICA,2016-12-28,"2017",F,GUATEMALA,REINGRESO,"9bd76bd289731285e08b3e547481bae5"
INGENIERIA QUIMICA,2016-12-28,"2017",F,GUATEMALA,REINGRESO,ce970ff18bcfdbf421be5a8e683fa0ba
INGENIERIA QUIMICA,2016-12-28,"2017",F,GUATEMALA,REINGRESO,d85b6ac501164c258ac91570cb866025
INGENIERIA QUIMICA,2016-12-28,"2017",F,GUATEMALA,REINGRESO,ef6f769d60f83802d6f0c7585d50aa31
INGENIERIA QUIMICA,2016-12-28,"2017",M,GUATEMALA,REINGRESO,"19bc39dfc00b09adddac2795395c0063"
INGENIERIA QUIMICA,2016-12-28,"2017",M,GUATEMALA,REINGRESO,"2e05045c3a3678c57886461a0c6d2098"
INGENIERIA QUIMICA,2016-12-28,"2017",M,GUATEMALA,REINGRESO,"481a74cc7a8f15bcf094c14e117c6712"
INGENIERIA QUIMICA,2016-12-28,"2017",M,GUATEMALA,REINGRESO,"4a98ad8874a07974d32a4725e3a54bd1"
INGENIERIA QUIMICA,2016-12-28,"2017",M,GUATEMALA,REINGRESO,"767869b69102e6be05aaf299fd709c7c"
INGENIERIA QUIMICA,2016-12-28,"2017",M,GUATEMALA,REINGRESO,"9262345b273fc949be1b63c17da8c857"
INGENIERIA QUIMICA,2016-12-28,"2017",M,GUATEMALA,REINGRESO,a996ba948d7f1ba58ef7d47b834aff22
INGENIERIA AMBIENTAL,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"085531b572610681a4e7409b342f421b"
INGENIERIA CIVIL,2016-12-29,"2017",F,GUATEMALA,REINGRESO,"10051cb8bad125b8e1e0e4fb28959eee"
INGENIERIA CIVIL,2016-12-29,"2017",F,GUATEMALA,REINGRESO,"3f7776b4ded730f52c458f2ca6c52423"
INGENIERIA CIVIL,2016-12-29,"2017",F,GUATEMALA,REINGRESO,"58f74d5aab6a2db9651c87f15bea49d4"
INGENIERIA CIVIL,2016-12-29,"2017",F,GUATEMALA,REINGRESO,"9cafc96a90132b4ed37cc4d1b3ef17a9"
INGENIERIA CIVIL,2016-12-29,"2017",F,GUATEMALA,REINGRESO,c175c6ade6344e021e215cbe2bf12b20
INGENIERIA CIVIL,2016-12-29,"2017",F,GUATEMALA,REINGRESO,c88d245ff6123e3bf4becd0741b58c88
INGENIERIA CIVIL,2016-12-29,"2017",F,GUATEMALA,REINGRESO,d3e3588801c130c81d8193f572bb0730
INGENIERIA CIVIL,2016-12-29,"2017",F,GUATEMALA,REINGRESO,d65075b2ee52704291a8764ee0775357
INGENIERIA CIVIL,2016-12-29,"2017",F,GUATEMALA,REINGRESO,db323bbf66bfcf81333f588afeab3841
INGENIERIA CIVIL,2016-12-29,"2017",F,GUATEMALA,REINGRESO,e4960ea29338668b3e7b90292204830c
INGENIERIA CIVIL,2016-12-29,"2017",F,GUATEMALA,REINGRESO,e9867056b3a11af734e2478bade0fa48
INGENIERIA CIVIL,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"0276e414c927271448a830aea7c1706b"
INGENIERIA CIVIL,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"2199a0d6e12215eda5ac9bde4d171ca7"
INGENIERIA CIVIL,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"388bf58ada6c35e50c9e637f0e6bc465"
INGENIERIA CIVIL,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"48328ee4800e34bb93c265f45128b061"
INGENIERIA CIVIL,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"517add31d84fc87e6e6ce68cbdd96a26"
INGENIERIA CIVIL,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"51b5003b630d26c608d36fa1599fbca2"
INGENIERIA CIVIL,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"5248f1d93956aea96d8edc58d622274e"
INGENIERIA CIVIL,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"53d138e30cb5a1309cc0bd93dbbae55f"
INGENIERIA CIVIL,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"56cde4326140152ed278cbecf1a1e054"
INGENIERIA CIVIL,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"5a3aa4ff7a4b5bc9cbbdb4fc32dd0f16"
INGENIERIA CIVIL,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"5e5156cf17ee6ce68a6f71351552d220"
INGENIERIA CIVIL,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"621187a54f5b66668eaa00f7c7c8a05d"
INGENIERIA CIVIL,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"63272f1b386993e3126985adcde44bab"
INGENIERIA CIVIL,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"64eb6f2da3ff069cd486e6e81320509f"
INGENIERIA CIVIL,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"6bdabccc77b4e39b87c788d7a43c895d"
INGENIERIA CIVIL,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"7678a58acc95edaf839decf461290572"
INGENIERIA CIVIL,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"802d90af59bc28427846d593fb77c933"
INGENIERIA CIVIL,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"8389dcf253ad1a5ca0ca2a86fc7c0909"
INGENIERIA CIVIL,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"8589e468f0a544db1e742eb72c0d6d35"
INGENIERIA CIVIL,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"8e7640aaa9ae06798676329eb72aca9d"
INGENIERIA CIVIL,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"9194f102eabba078b45aefac61f4c28d"
INGENIERIA CIVIL,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"94be5eb92eaf4ad9ef044a28cd2cc007"
INGENIERIA CIVIL,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"98c39bb6f4091f3ca5267d4bad65c665"
INGENIERIA CIVIL,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"9e9436ba33b55fa38071e71308990ce2"
INGENIERIA CIVIL,2016-12-29,"2017",M,GUATEMALA,REINGRESO,aa2224004e8960a461da2a995a41b928
INGENIERIA CIVIL,2016-12-29,"2017",M,GUATEMALA,REINGRESO,c0a2b958896f2b6a5a2dcc2a9952612b
INGENIERIA CIVIL,2016-12-29,"2017",M,GUATEMALA,REINGRESO,c2ac04d52f3f274499d3245bc5d63090
INGENIERIA CIVIL,2016-12-29,"2017",M,GUATEMALA,REINGRESO,c7ca0c8cef81bd7f99e4f7189c5e2df9
INGENIERIA CIVIL,2016-12-29,"2017",M,GUATEMALA,REINGRESO,c8ebad3277e96b3010c635fe628af7e4
INGENIERIA CIVIL,2016-12-29,"2017",M,GUATEMALA,REINGRESO,d3249cfb6aee6d1c183c031e016bfa48
INGENIERIA CIVIL,2016-12-29,"2017",M,GUATEMALA,REINGRESO,d80e65a224ded7b486f8de4ce1d9e18d
INGENIERIA CIVIL,2016-12-29,"2017",M,GUATEMALA,REINGRESO,dd869415a628477f342a9e9e3acc2f3e
INGENIERIA CIVIL,2016-12-29,"2017",M,GUATEMALA,REINGRESO,e1defc6a32fc0ee977c3fe9eb0bb4d5a
INGENIERIA CIVIL,2016-12-29,"2017",M,GUATEMALA,REINGRESO,e631e1bedbaf66c91e2c67133dd4229d
INGENIERIA CIVIL,2016-12-29,"2017",M,GUATEMALA,REINGRESO,e73ce66e82eeb005d3fcce67e73814b4
INGENIERIA CIVIL,2016-12-29,"2017",M,GUATEMALA,REINGRESO,e749d04b4d2f6fe799e08f4395f2885f
INGENIERIA CIVIL,2016-12-29,"2017",M,GUATEMALA,REINGRESO,f7991ed127c03f4dca718607eeeecc80
INGENIERIA ELECTRICA,2016-12-29,"2017",F,GUATEMALA,REINGRESO,"0c721e322263199758d91265535f757e"
INGENIERIA ELECTRICA,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"2d899d7925455f00cca81df9e72d3f8f"
INGENIERIA ELECTRICA,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"7217aee7d503d065823ee6040bfa92ec"
INGENIERIA ELECTRICA,2016-12-29,"2017",M,GUATEMALA,REINGRESO,aa91dcc222947f3b2343a3a034c9b48e
INGENIERIA ELECTRICA,2016-12-29,"2017",M,GUATEMALA,REINGRESO,bf8da291e74705b98e82863331059088
INGENIERIA ELECTRICA,2016-12-29,"2017",M,GUATEMALA,REINGRESO,d80bf3124d56f3dfa4bfc0991b0b1d89
INGENIERIA ELECTRICA,2016-12-29,"2017",M,GUATEMALA,REINGRESO,dd6f01216b30c2a753ddb70c43f94d86
INGENIERIA ELECTRONICA,2016-12-29,"2017",F,GUATEMALA,REINGRESO,"6bbc11d17f330d0b31aa407a3d4d08a0"
INGENIERIA ELECTRONICA,2016-12-29,"2017",F,GUATEMALA,REINGRESO,"83a8f02f92f1b6349151c5d023c7a335"
INGENIERIA ELECTRONICA,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"19de9c22972f1be1d87e876cacce6c9d"
INGENIERIA ELECTRONICA,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"2c1cd31048786bcf23c7477bcd1f24d0"
INGENIERIA ELECTRONICA,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"344ce10894c63546a3fcf74e37b69d57"
INGENIERIA ELECTRONICA,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"3fd597a65f13724a477af8e767e9cd93"
INGENIERIA ELECTRONICA,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"62b9e44e8ca94497fca9cbd2b6c02797"
INGENIERIA ELECTRONICA,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"72b7766e5ec3c184756aa80828ba5ffa"
INGENIERIA ELECTRONICA,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"7a51dd987208adefd4dd27446f15722b"
INGENIERIA ELECTRONICA,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"82669c570c05ff8fe44d594f1b4d503f"
INGENIERIA ELECTRONICA,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"85b0125b4746d5b61b76a7f2b57e14d6"
INGENIERIA ELECTRONICA,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"86961614918b6df542dd427e1bed1712"
INGENIERIA ELECTRONICA,2016-12-29,"2017",M,GUATEMALA,REINGRESO,a5afc2cfda05a653483f8946d03dfef3
INGENIERIA ELECTRONICA,2016-12-29,"2017",M,GUATEMALA,REINGRESO,a8f24b8475000a9d590afe14dbc685c1
INGENIERIA ELECTRONICA,2016-12-29,"2017",M,GUATEMALA,REINGRESO,b14143a816f126dc7b0de87426d0c4fc
INGENIERIA ELECTRONICA,2016-12-29,"2017",M,GUATEMALA,REINGRESO,bcc5b0c1e3ad5789d6bf0e0461daf357
INGENIERIA ELECTRONICA,2016-12-29,"2017",M,GUATEMALA,REINGRESO,c12a0747c3ba25cb970c4a7e276e8c7c
INGENIERIA ELECTRONICA,2016-12-29,"2017",M,GUATEMALA,REINGRESO,e64cb7996abf0a2cb3d053a5d6033a77
INGENIERIA ELECTRONICA,2016-12-29,"2017",M,GUATEMALA,REINGRESO,eb184192a01bc34ca1d029dadee64296
INGENIERIA ELECTRONICA,2016-12-29,"2017",M,GUATEMALA,REINGRESO,ec603c75ac67b18ffbefa81fe2d86fde
INGENIERIA ELECTRONICA,2016-12-29,"2017",M,GUATEMALA,REINGRESO,fa7ce295f3715daba8e5d3257299fd65
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",F,GUATEMALA,REINGRESO,"1a601467d5942c69ccb981463ec8a759"
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",F,GUATEMALA,REINGRESO,"6450931d271fffaede6793d0e618fd63"
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",F,GUATEMALA,REINGRESO,"6bfb340a5b4d5f3979e5ea1f2b32901e"
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",F,GUATEMALA,REINGRESO,"8f27b640f225b053d8bccc839d2db68d"
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",F,GUATEMALA,REINGRESO,d2bb3705db552448e0357281ae6f0b29
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"01189c4f34f89ca5360f958d85794c11"
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"0238d8caf0f1bafa79276d47890340fc"
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"027625c478156e6d948b32a0beb2ec78"
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"0473108f033fad3fbf076e7d362c0390"
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"0686f70b1f4e6927e1cc9d8eb6297b92"
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"0dac23dc22c677e94ec773f02e4616e5"
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"0f74e364973150da5140dc3bdaee03b3"
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"157b66b92b3c088e5b083cd23a171866"
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"1f152db86304840522e400947c190658"
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"220884555f66698eca971b578c3a2f90"
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"2239a9ba7203e4d7e3b9833c18397da2"
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"26b0626fcf1ef5b2d3deb4e44d920a22"
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"271e334ef8965d4f6a0f6e9f4db41490"
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"2f9a52a317bff8132904c67906b3a896"
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"37dc8eabf04659c8838a06437440145a"
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"39c75cf66def79bcb19ac14f7bc08d3f"
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"3b60c22c1fd42a3d9a785db763ef22d9"
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"3fcc11812074e2bdfa9fde8d182065cb"
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"4291d94ae3d1af96653d41f69ffa5441"
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"4b179c6850a3ba7da946a266e000c14e"
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"4f971adafc668492a85baea40650ec8a"
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"5236608c76464af7fd4cc61b61d58e2c"
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"5733f39b581e620300fb9c79395e2831"
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"58b5abdc18d240526b0922ebe96bc4e0"
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"5b375f717008ec263bca07c7e25adcdd"
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"5c2b1e7702ce8d570123898ffaa0dc0f"
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"5e57f905855fb7f6e8e30a2f502be95d"
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"6199754bd832f64d4fd4fe20298e3a49"
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"64ed4f747d584cf9228c92f30c4f012a"
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"6ea80a0c06716e85d9884b23dad74980"
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"72712dfa02d4f1b9d28510488f38e253"
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"7708db784b8255842073accc6864fa2a"
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"77b0bd36a0e1a3734549a3433d310b09"
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"78ab9adffb7b37f9ba4e3ccda5a02b3b"
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"7babb4989e180a4c8594383a6283f70e"
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"7bbcab3cce643910566cf76c7cc41aed"
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"80ab433d6b7e4e543c8a8e64da7d7b9d"
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"847a7bac5c943dc08f5cac8f403f621e"
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"86d2b039a7754d1160fc9fba12ef5b71"
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"8708f4ff707a2a0022d4d0d74d17b5f3"
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"8755e9f5c4e484f875860ee8ca63ce04"
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"884f6995349ac8fb98a4ee6cfbb0c78b"
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"8906ed44259b255788a1b974d7e6492d"
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"898f1ca465c4f8d2907ba12bd52bbb79"
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"9261c56882c1af5cdbb15a1f7d632057"
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"96758864037cb06dcc73fd6d91d9d800"
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"97bcb62248fbe8f36ea0352e3d6cb698"
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,"98c60aeeafd8033e18855d8410391a3f"
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,a23039724543fd7018407b86b3fd3068
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,af57b709e5ce16554fb2135de66cbc6e
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,bda2d4d80266e412db495f6ca9626d09
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,c1d9a032ad4ab3ce8d742b72a5b88558
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,cb8dc3a5ae1321c34e6e18e60ff8702f
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,d428479755d99f23f402d6f30e6651ec
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,d451bdc18f1eb891dfb3c2cbed519101
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,e04dba8fac646720b7548981d1e98d0f
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,e1ab5c43b55c3431f6b29b56b534a48d
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,e1df1a688b66f6bcddd81d66366a4045
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,e64d25cbc702262432515ec62e614437
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,e6ff9839975104dc0f2dae87fc2db2f4
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,ef894e71f8a3274a4b9c3360317c4627
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,f57e0271476efe560d77bbce6d749ece
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,f5f2a2581f3d011f678b8b36c20d9cc2
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,f75271f18de0ed38143d0cf61616be7e
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,f7e4c71de12ef5df4376a8586a436c38
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,f8a3ccdf08124407152d0ee540386358
INGENIERIA EN CIENCIAS Y SISTEMAS,2016-12-29,"2017",M,GUATEMALA,REINGRESO,fac24d3a1537c5be25edcff29b48f217
INGENIERIA EN INDUSTRIAS AGROPECUARIAS Y FORESTALES,2016-12-29,"2017",F,GUATEMALA,REINGRESO,"3636c06ea4e9b21083b95461324303a7"
INGENIERIA EN INDUSTRIAS AGROPECUARIAS Y FORESTALES,2016-12-29,"2017",F,GUATEMALA,REINGRESO,"5236dec8c306a7639acdf26fc71fbd0b"
INGENIERIA EN INDUSTRIAS AGROPECUARIAS Y FORESTALES,2016-12-29,"2017",M,GUATEMALA,REINGRESO,acfadd08b8499019deb82ff4b1739b9b
INGENIERIA INDUSTRIAL,2016-12-29,"2017",F,GUATEMALA,REINGRESO,"19e725b508a97b1ed77fd4415e0bbfb1"
INGENIERIA INDUSTRIAL,2016-12-29,"2017",F,GUATEMALA,REINGRESO,"2734d62140c55878ea38efa1bebc379a"
INGENIERIA INDUSTRIAL,2016-12-29,"2017",F,GUATEMALA,REINGRESO,"3a874b5fe97be93d425613ec0c1c1005"
INGENIERIA INDUSTRIAL,2016-12-29,"2017",F,GUATEMALA,REINGRESO,"4dd0c8448200a5e0b16f1e44ee2197e2"
INGENIERIA INDUSTRIAL,2016-12-29,"2017",F,GUATEMALA,REINGRESO,"4f0e1914970f8d5a6cf66aeae6b967c1"
INGENIERIA INDUSTRIAL,2016-12-29,"2017",F,GUATEMALA,REINGRESO,"7458fdaa7eb4adb2575bec439653b7df"
INGENIERIA INDUSTRIAL,2016-12-29,"2017",F,GUATEMALA,REINGRESO,"8b77415014a081510d18f81ae845a1e8"
INGENIERIA INDUSTRIAL,2016-12-29,"2017",F,GUATEMALA,REINGRESO,"8fb73b81c5ffeaf19ee7ce4b68abe2cd"
