"nombre_carrera","fecha_inscripcion","anio_inscripcion","sexo","pais_nacionalidad","tipo_inscripcion","correlativo_estudiante"
INGENIERIA ELECTRONICA,2013-12-17,"2014",M,GUATEMALA,REINGRESO,d28f9ab4b107adfd6e500b4584eb9a50
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-17,"2014",F,GUATEMALA,REINGRESO,"9165d3d998e166e451617db43a16ec91"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-17,"2014",F,GUATEMALA,REINGRESO,ba58ee6670bd66fa8517f008d1cf88ef
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-17,"2014",M,GUATEMALA,REINGRESO,"039e7f756af70f8e32969be419147b0e"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-17,"2014",M,GUATEMALA,REINGRESO,"05fc271c8a14617645968802c6a5e6d7"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-17,"2014",M,GUATEMALA,REINGRESO,"1649b35c0990ff5432bfb1f42dfa83e5"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-17,"2014",M,GUATEMALA,REINGRESO,"1a52cbacc6dcf30c1c220ffe4ec0511c"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-17,"2014",M,GUATEMALA,REINGRESO,"1a5334c2b6ab201f1b7905a54981a958"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-17,"2014",M,GUATEMALA,REINGRESO,"24ce556b6548ba3c1396d5630d97577a"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-17,"2014",M,GUATEMALA,REINGRESO,"271f6c275034f7ddaf105e417c74e961"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-17,"2014",M,GUATEMALA,REINGRESO,"36ba59a0171ac8493f2371659a3cff40"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-17,"2014",M,GUATEMALA,REINGRESO,"3bcf5d63fd2d08f5f69f21c92cb1b4e4"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-17,"2014",M,GUATEMALA,REINGRESO,"47157a7f366fb712634e8640688ab3c9"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-17,"2014",M,GUATEMALA,REINGRESO,"5733f39b581e620300fb9c79395e2831"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-17,"2014",M,GUATEMALA,REINGRESO,"5a78d41c0a960dd856ec231508baa1ce"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-17,"2014",M,GUATEMALA,REINGRESO,"645d0a58bcc264fcf13bef3ba7b6ade9"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-17,"2014",M,GUATEMALA,REINGRESO,"727c6b9300a85283ee90665bcc824b0b"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-17,"2014",M,GUATEMALA,REINGRESO,"7708a668dc805bcc4ed367ada180aeb0"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-17,"2014",M,GUATEMALA,REINGRESO,"7af8e70498bbf37510138a480ad8ef27"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-17,"2014",M,GUATEMALA,REINGRESO,"7c4b403ee1277736e9052058af6c1967"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-17,"2014",M,GUATEMALA,REINGRESO,"891b8f82a9b8a94ab2a65e2f2d7a09f9"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-17,"2014",M,GUATEMALA,REINGRESO,"8d9616886b7ca49413f223fef8068cbb"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-17,"2014",M,GUATEMALA,REINGRESO,"91ab64b0cc1bdfd07821c722fa04d75c"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-17,"2014",M,GUATEMALA,REINGRESO,"95de4e9fac5dda568441ac274c6b0321"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-17,"2014",M,GUATEMALA,REINGRESO,c0669c2b89a1382ec083face6ec4ee97
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-17,"2014",M,GUATEMALA,REINGRESO,d1a26bdd30fe709334e2709488e6213e
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-17,"2014",M,GUATEMALA,REINGRESO,dd1d7d186ee5f69b1c713946b9e9b979
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-17,"2014",M,GUATEMALA,REINGRESO,f1e3d5a0bec77d53a2842153bf3d598d
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-17,"2014",M,GUATEMALA,REINGRESO,f3cae966fe0b819756d5a048fcca40ee
INGENIERIA INDUSTRIAL,2013-12-17,"2014",F,GUATEMALA,REINGRESO,"815e4c05ed39e1cb2600d227bb5ae235"
INGENIERIA INDUSTRIAL,2013-12-17,"2014",F,GUATEMALA,REINGRESO,ae2e80de01f955ccce7b48d06a690cb0
INGENIERIA INDUSTRIAL,2013-12-17,"2014",F,GUATEMALA,REINGRESO,aec8e28c149434c462560a7f5abd248c
INGENIERIA INDUSTRIAL,2013-12-17,"2014",M,GUATEMALA,REINGRESO,"1b43628cd71f18f658cd99dd23cf2df7"
INGENIERIA INDUSTRIAL,2013-12-17,"2014",M,GUATEMALA,REINGRESO,"209fc238e35860b17365e2cea78604a5"
INGENIERIA INDUSTRIAL,2013-12-17,"2014",M,GUATEMALA,REINGRESO,"28610bde79990f3b457e32f9dedbf6a0"
INGENIERIA INDUSTRIAL,2013-12-17,"2014",M,GUATEMALA,REINGRESO,"302dba7c06776e012c27f693415f19c2"
INGENIERIA INDUSTRIAL,2013-12-17,"2014",M,GUATEMALA,REINGRESO,"7252812b8179ac7b22d7176e19b4dd23"
INGENIERIA INDUSTRIAL,2013-12-17,"2014",M,GUATEMALA,REINGRESO,a8e9b9c2ca1723d25c6a25468d391205
INGENIERIA INDUSTRIAL,2013-12-17,"2014",M,GUATEMALA,REINGRESO,c6f376a81b805ba2949585c6ffa18052
INGENIERIA INDUSTRIAL,2013-12-17,"2014",M,GUATEMALA,REINGRESO,e8ef1b7def1cbd113df25fa35507167c
INGENIERIA INDUSTRIAL,2013-12-17,"2014",M,GUATEMALA,REINGRESO,ef8761b81095304c247b58716e140d27
INGENIERIA INDUSTRIAL,2013-12-17,"2014",M,GUATEMALA,REINGRESO,f14b5bb3de5aa9d56c2e1cfbe288028b
INGENIERIA MECANICA,2013-12-17,"2014",M,GUATEMALA,REINGRESO,"2e6e5b816840f0dc76736936f5e9edcc"
INGENIERIA MECANICA,2013-12-17,"2014",M,GUATEMALA,REINGRESO,eab69b75894571a78c052192fced6462
INGENIERIA MECANICA,2013-12-17,"2014",M,GUATEMALA,REINGRESO,f06a0102b4b8dc816745f31d0c71fac1
INGENIERIA MECANICA ELECTRICA,2013-12-17,"2014",M,GUATEMALA,REINGRESO,"2a5b29d45dd280246c4fed86496054f0"
INGENIERIA MECANICA ELECTRICA,2013-12-17,"2014",M,GUATEMALA,REINGRESO,"51d3e22b992eaea93fd528a00b74ad59"
INGENIERIA MECANICA INDUSTRIAL,2013-12-17,"2014",M,GUATEMALA,REINGRESO,"117ca3705f1e2e4828eb7f89a19f47fa"
INGENIERIA QUIMICA,2013-12-17,"2014",M,GUATEMALA,REINGRESO,"161081e0b911a285eaa93af75ed23fa6"
INGENIERIA QUIMICA,2013-12-17,"2014",M,GUATEMALA,REINGRESO,"1a72b43728358fca28af73b7e734d04c"
INGENIERIA QUIMICA,2013-12-17,"2014",M,GUATEMALA,REINGRESO,"51cf4198816a51c2fc98156d4c90f709"
LICENCIATURA EN FISICA APLICADA,2013-12-17,"2014",M,GUATEMALA,REINGRESO,d2a2d38bb86ebacc0e6760b28092d5cb
INGENIERIA CIVIL,2013-12-18,"2014",F,GUATEMALA,REINGRESO,"1bdb2f3ff572ccbcd97e62fae30eb357"
INGENIERIA CIVIL,2013-12-18,"2014",F,GUATEMALA,REINGRESO,"6f918ec29ec20194cd7ccd5bde587408"
INGENIERIA CIVIL,2013-12-18,"2014",F,GUATEMALA,REINGRESO,"7ed9a2c44e5c35eac1ddf2165d476d4d"
INGENIERIA CIVIL,2013-12-18,"2014",F,GUATEMALA,REINGRESO,f33b2a9aad72eb3b558479d16aefc968
INGENIERIA CIVIL,2013-12-18,"2014",M,GUATEMALA,REINGRESO,"049974daff2a5bf9b8ab6fd30cd88d5d"
INGENIERIA CIVIL,2013-12-18,"2014",M,GUATEMALA,REINGRESO,"0b42853f1da54dcb2ad0919464218601"
INGENIERIA CIVIL,2013-12-18,"2014",M,GUATEMALA,REINGRESO,"37f6fef99a846c6b975b0f8244ebb571"
INGENIERIA CIVIL,2013-12-18,"2014",M,GUATEMALA,REINGRESO,"76c288b3f6e2a4f4d51daa8cf9ce8d47"
INGENIERIA CIVIL,2013-12-18,"2014",M,GUATEMALA,REINGRESO,"7ac5a3998ddf36fff813fa62b9c7572e"
INGENIERIA CIVIL,2013-12-18,"2014",M,GUATEMALA,REINGRESO,"9e9436ba33b55fa38071e71308990ce2"
INGENIERIA CIVIL,2013-12-18,"2014",M,GUATEMALA,REINGRESO,bc783996b93b91416709d64d2d1f3489
INGENIERIA CIVIL,2013-12-18,"2014",M,GUATEMALA,REINGRESO,d7782b15f3f19a3c2e386bf4e4259377
INGENIERIA CIVIL,2013-12-18,"2014",M,GUATEMALA,REINGRESO,dbfa9f0d85db4467d99f344a89a57305
INGENIERIA ELECTRICA,2013-12-18,"2014",M,GUATEMALA,REINGRESO,"0a5998b57d9611ed6d715123abf24cb9"
INGENIERIA ELECTRICA,2013-12-18,"2014",M,GUATEMALA,REINGRESO,"3c6d938b1fd14f5fa88fb2cdf4448add"
INGENIERIA ELECTRICA,2013-12-18,"2014",M,GUATEMALA,REINGRESO,"763b99bda6ab64df86180af8abdfa991"
INGENIERIA ELECTRICA,2013-12-18,"2014",M,GUATEMALA,REINGRESO,c4e2b0daa4a9ec3192bc09641e0c7f3a
INGENIERIA ELECTRONICA,2013-12-18,"2014",M,GUATEMALA,REINGRESO,"20c7d142a6fe30a99601241ce84db402"
INGENIERIA ELECTRONICA,2013-12-18,"2014",M,GUATEMALA,REINGRESO,"58b5451dfc647691174b8583fe44b896"
INGENIERIA ELECTRONICA,2013-12-18,"2014",M,GUATEMALA,REINGRESO,"94e0642f2ff73b91b29e4519e7b36b2e"
INGENIERIA ELECTRONICA,2013-12-18,"2014",M,GUATEMALA,REINGRESO,a35c12df002194e1fdc2b2301f645866
INGENIERIA ELECTRONICA,2013-12-18,"2014",M,GUATEMALA,REINGRESO,b3907e1bc740b51712d3fcc7debcfd3b
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-18,"2014",F,GUATEMALA,REINGRESO,eb7b8326222e8405e5924ea0e0e1a0de
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-18,"2014",M,GUATEMALA,REINGRESO,"03ac16ca9ac3d4e48590f80d6a62ae0b"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-18,"2014",M,GUATEMALA,REINGRESO,"05036227cf62175be66fe6945c6b144e"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-18,"2014",M,GUATEMALA,REINGRESO,"051bb851354abdc1f26fd80defa24418"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-18,"2014",M,GUATEMALA,REINGRESO,"05dcb5880084c361b352b7374f947eb1"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-18,"2014",M,GUATEMALA,REINGRESO,"06b04f926196609771c93edd20847c01"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-18,"2014",M,GUATEMALA,REINGRESO,"2329671ea2ec36e62e9ec0eae6337911"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-18,"2014",M,GUATEMALA,REINGRESO,"2a13171216ff0b8f46fad690c92720c1"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-18,"2014",M,GUATEMALA,REINGRESO,"30aea08978d5b087179283a37ef01d63"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-18,"2014",M,GUATEMALA,REINGRESO,"333572fe9da8c87860f0403f789fb467"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-18,"2014",M,GUATEMALA,REINGRESO,"42fb09dc3dbb121cd5367948f40f74a2"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-18,"2014",M,GUATEMALA,REINGRESO,"446faa2f2678ddee8ef15132ff5a8230"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-18,"2014",M,GUATEMALA,REINGRESO,"4fbde4f04461191c8482d1c00a90e721"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-18,"2014",M,GUATEMALA,REINGRESO,"6a6a59faa85f8d8839726a0c521ee69d"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-18,"2014",M,GUATEMALA,REINGRESO,"726e35ac26c6143c99e6517c7f0ddfa2"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-18,"2014",M,GUATEMALA,REINGRESO,"75ae51eb75cf35cad36fbaafd39d58e1"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-18,"2014",M,GUATEMALA,REINGRESO,"84003ba935583b0cb9d80221a4e3c7ed"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-18,"2014",M,GUATEMALA,REINGRESO,"84311baf5304025b0e9d0bb680171513"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-18,"2014",M,GUATEMALA,REINGRESO,"8c6432349d6dc51fa550db30667f6971"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-18,"2014",M,GUATEMALA,REINGRESO,a498205ce4acad5aed2b338553b2045a
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-18,"2014",M,GUATEMALA,REINGRESO,a936ce24353779da6cc4c1673fd83ef7
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-18,"2014",M,GUATEMALA,REINGRESO,be740a07c0ad9eaec92b40103dbf5c43
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-18,"2014",M,GUATEMALA,REINGRESO,c6b5adcf327e33629692cd36677b0ab8
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-18,"2014",M,GUATEMALA,REINGRESO,d428479755d99f23f402d6f30e6651ec
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-18,"2014",M,GUATEMALA,REINGRESO,e0d4a3b3e39edca8707c54dbab5369ae
INGENIERIA INDUSTRIAL,2013-12-18,"2014",F,GUATEMALA,REINGRESO,"409f684a4513640e452158a67ec9b6a6"
INGENIERIA INDUSTRIAL,2013-12-18,"2014",F,GUATEMALA,REINGRESO,dac5873f09f8fa9f2c9f90937e6f7cb4
INGENIERIA INDUSTRIAL,2013-12-18,"2014",F,GUATEMALA,REINGRESO,fff9450c33b7a38bfc61e97b0e40951b
INGENIERIA INDUSTRIAL,2013-12-18,"2014",M,GUATEMALA,REINGRESO,"1a4d8268d91d450d26fcb225d08bc37a"
INGENIERIA INDUSTRIAL,2013-12-18,"2014",M,GUATEMALA,REINGRESO,"4bdfc69f2adb4007a7e80dfc4e71b274"
INGENIERIA INDUSTRIAL,2013-12-18,"2014",M,GUATEMALA,REINGRESO,"4d278c693310a30adbb63027250fbfc5"
INGENIERIA INDUSTRIAL,2013-12-18,"2014",M,GUATEMALA,REINGRESO,"5a940e58b800db6b2371f92c27ed8a03"
INGENIERIA INDUSTRIAL,2013-12-18,"2014",M,GUATEMALA,REINGRESO,"80920c84f32fda36f771a657caa0af58"
INGENIERIA INDUSTRIAL,2013-12-18,"2014",M,GUATEMALA,REINGRESO,"87f99bbfb52138fd034052e065680cec"
INGENIERIA INDUSTRIAL,2013-12-18,"2014",M,GUATEMALA,REINGRESO,adb26aa791aa6cb00b0b36acc1ed2c4e
INGENIERIA INDUSTRIAL,2013-12-18,"2014",M,GUATEMALA,REINGRESO,d12f302bd70f3c8f70fac77dab1fca25
INGENIERIA INDUSTRIAL,2013-12-18,"2014",M,GUATEMALA,REINGRESO,e1c511b714767d3c20ec95d89d4af763
INGENIERIA INDUSTRIAL,2013-12-18,"2014",M,GUATEMALA,REINGRESO,f0e8d9f8bda921630ab007dd148668d1
INGENIERIA INDUSTRIAL,2013-12-18,"2014",M,GUATEMALA,REINGRESO,f9b22355e58c5dd9acb9a1a7abbef3e1
INGENIERIA MECANICA,2013-12-18,"2014",M,GUATEMALA,REINGRESO,bc5d5c0c450e6f22ea4125aa60a54758
INGENIERIA MECANICA ELECTRICA,2013-12-18,"2014",M,GUATEMALA,REINGRESO,"35ef8807cce26d35e95774bcdd4b21fa"
INGENIERIA MECANICA ELECTRICA,2013-12-18,"2014",M,GUATEMALA,REINGRESO,"89208e5d3312d97163cef426a5d32e60"
INGENIERIA MECANICA INDUSTRIAL,2013-12-18,"2014",F,GUATEMALA,REINGRESO,e62d2464456bfa4cdc9ee4eb856651c2
INGENIERIA MECANICA INDUSTRIAL,2013-12-18,"2014",M,GUATEMALA,REINGRESO,"0b0c4728ef91694ceedc395656bf87a9"
INGENIERIA MECANICA INDUSTRIAL,2013-12-18,"2014",M,GUATEMALA,REINGRESO,"1e7626a6513506b5e7950dcf29d05cd6"
INGENIERIA MECANICA INDUSTRIAL,2013-12-18,"2014",M,GUATEMALA,REINGRESO,"277c8197a4f979659160ccdc0eb6c88e"
INGENIERIA MECANICA INDUSTRIAL,2013-12-18,"2014",M,GUATEMALA,REINGRESO,"71e0e0801b57c4b9a5fa66d2df637231"
INGENIERIA QUIMICA,2013-12-18,"2014",F,GUATEMALA,REINGRESO,"044068c8e41c01730fee199bdafd38ab"
INGENIERIA QUIMICA,2013-12-18,"2014",F,GUATEMALA,REINGRESO,"37f0083a545aafc9c4e11c22a4f6873e"
INGENIERIA QUIMICA,2013-12-18,"2014",M,GUATEMALA,REINGRESO,"2877fd80817e10db4f1433e1f9bced2b"
INGENIERIA QUIMICA,2013-12-18,"2014",M,GUATEMALA,REINGRESO,"3cba4f16a49620ce816ab55d62698fc6"
INGENIERIA QUIMICA,2013-12-18,"2014",M,GUATEMALA,REINGRESO,"4a93cad49f1ea111d4f4d490ca2733ad"
INGENIERIA QUIMICA,2013-12-18,"2014",M,GUATEMALA,REINGRESO,e8350278ac2a419f21233316ac4e7806
LICENCIATURA EN MATEMATICA APLICADA,2013-12-18,"2014",M,GUATEMALA,REINGRESO,"16279461715b3d1066cbcc2df0c22bd1"
LICENCIATURA EN MATEMATICA APLICADA,2013-12-18,"2014",M,GUATEMALA,REINGRESO,db96c64506afb6a06e35775905fc2f90
INGENIERIA AMBIENTAL,2013-12-19,"2014",M,GUATEMALA,REINGRESO,"12c6ce64d5724d916047036f6b8f6bf9"
INGENIERIA AMBIENTAL,2013-12-19,"2014",M,GUATEMALA,REINGRESO,"42fb2dd6a481f51d6cbb470a9aa08a62"
INGENIERIA CIVIL,2013-12-19,"2014",F,GUATEMALA,REINGRESO,"466b76c2793ad701687764199589bd30"
INGENIERIA CIVIL,2013-12-19,"2014",F,GUATEMALA,REINGRESO,"49b315d3e7138dded6249a9ab91d1586"
INGENIERIA CIVIL,2013-12-19,"2014",F,GUATEMALA,REINGRESO,"7e3fb43e1916c49261f7688af6b3a11a"
INGENIERIA CIVIL,2013-12-19,"2014",M,GUATEMALA,PRIMER INGRESO (TRASLADO),"29a1f98b592618fa56fbe7523c36102d"
INGENIERIA CIVIL,2013-12-19,"2014",M,GUATEMALA,REINGRESO,"23b51189a3efe08349eb2fdf3d9a3acb"
INGENIERIA CIVIL,2013-12-19,"2014",M,GUATEMALA,REINGRESO,"268e600f29533038a02a05a4ea46a255"
INGENIERIA CIVIL,2013-12-19,"2014",M,GUATEMALA,REINGRESO,"2b1d9405c0112c6e6ee8a91ae46ac7b1"
INGENIERIA CIVIL,2013-12-19,"2014",M,GUATEMALA,REINGRESO,"46b24c881aa973c85a1dce000b904e9c"
INGENIERIA CIVIL,2013-12-19,"2014",M,GUATEMALA,REINGRESO,"6396ec3932df22fa3870439072b42331"
INGENIERIA CIVIL,2013-12-19,"2014",M,GUATEMALA,REINGRESO,"76c730903b2e866820993b58512f784e"
INGENIERIA CIVIL,2013-12-19,"2014",M,GUATEMALA,REINGRESO,"99c4969911376580b8b296e844ed8328"
INGENIERIA CIVIL,2013-12-19,"2014",M,GUATEMALA,REINGRESO,b94a49edf03c1a31fe1db60a87507267
INGENIERIA CIVIL,2013-12-19,"2014",M,GUATEMALA,REINGRESO,cb9b1ab3c9d1f9239860b73980b51f7e
INGENIERIA CIVIL,2013-12-19,"2014",M,GUATEMALA,REINGRESO,d1e1b1997b4f4bdb8a12ead46d8c2fa5
INGENIERIA CIVIL,2013-12-19,"2014",M,GUATEMALA,REINGRESO,e631e1bedbaf66c91e2c67133dd4229d
INGENIERIA ELECTRICA,2013-12-19,"2014",M,GUATEMALA,REINGRESO,"46788207e0deb4c5ed50e78c1a4504b3"
INGENIERIA ELECTRICA,2013-12-19,"2014",M,GUATEMALA,REINGRESO,"859bda588a74bf5ab1bee2c4774ecdad"
INGENIERIA ELECTRICA,2013-12-19,"2014",M,GUATEMALA,REINGRESO,c620a62cfdf4771a6c141a63bea096bb
INGENIERIA ELECTRICA,2013-12-19,"2014",M,GUATEMALA,REINGRESO,f05844ff17b861c9d6b0c12646542f16
INGENIERIA ELECTRICA,2013-12-19,"2014",M,GUATEMALA,REINGRESO,f6500807eaa225a629d2548a41be88de
INGENIERIA ELECTRONICA,2013-12-19,"2014",M,GUATEMALA,PRIMER INGRESO (TRASLADO),d4f1aa8f9266dfc0af313cf51c230adf
INGENIERIA ELECTRONICA,2013-12-19,"2014",M,GUATEMALA,REINGRESO,"0d9f59106afecb317dedc93709610329"
INGENIERIA ELECTRONICA,2013-12-19,"2014",M,GUATEMALA,REINGRESO,"39ed43eaede17fb511ef0cabeb6df8bf"
INGENIERIA ELECTRONICA,2013-12-19,"2014",M,GUATEMALA,REINGRESO,"4eee37ea9dd3a016a40d47594a1a182a"
INGENIERIA ELECTRONICA,2013-12-19,"2014",M,GUATEMALA,REINGRESO,"747764b4411c6144a737a24f328270ad"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-19,"2014",F,GUATEMALA,REINGRESO,"019eaf9fd3c76fd3827124b7fe45a4b9"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-19,"2014",F,GUATEMALA,REINGRESO,"16e02b53face20ab1985f84bc98a9a3c"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-19,"2014",F,GUATEMALA,REINGRESO,"3d6cb0c57ba2ea728e6f893bcee20c7f"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-19,"2014",F,GUATEMALA,REINGRESO,"731470728d0d7988525191cf1a11b959"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-19,"2014",F,GUATEMALA,REINGRESO,"8e593bc4212249d08f19e26a2390838e"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-19,"2014",F,GUATEMALA,REINGRESO,"9eb6843e204bd93d7d358728b89d6c14"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-19,"2014",F,GUATEMALA,REINGRESO,bf84d28a159ae229ff6b1fa507a68fa6
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-19,"2014",F,GUATEMALA,REINGRESO,c1a494fe37e65e19e2a4ebf7f57a88b5
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-19,"2014",F,GUATEMALA,REINGRESO,fcb26e8eb2be35afcb2711f067b63cf7
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-19,"2014",M,GUATEMALA,REINGRESO,"15fc57c4194b08a265d76bd220c5efc5"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-19,"2014",M,GUATEMALA,REINGRESO,"19a3db1f248ee1914f280ea4c675710c"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-19,"2014",M,GUATEMALA,REINGRESO,"239862630e3e074ca558917bd4380d49"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-19,"2014",M,GUATEMALA,REINGRESO,"2b7748787f98f73b26ce1577ec0b0fd4"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-19,"2014",M,GUATEMALA,REINGRESO,"2fa3fa2f5721231ff89b9354dcec580f"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-19,"2014",M,GUATEMALA,REINGRESO,"2fb9788eb021ea9f7e4be223adb0bbaf"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-19,"2014",M,GUATEMALA,REINGRESO,"3fcc11812074e2bdfa9fde8d182065cb"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-19,"2014",M,GUATEMALA,REINGRESO,"457855ea991dcc0134023027a1855556"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-19,"2014",M,GUATEMALA,REINGRESO,"6199754bd832f64d4fd4fe20298e3a49"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-19,"2014",M,GUATEMALA,REINGRESO,"68bee54bc8e9b8ce9baf8d9ea2758656"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-19,"2014",M,GUATEMALA,REINGRESO,"68e9332150829f2a32d806241f02275b"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-19,"2014",M,GUATEMALA,REINGRESO,"6d1ee40a9009ea463b6e18a12c9e5f44"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-19,"2014",M,GUATEMALA,REINGRESO,"707c9b7c4175e2363e59b9c25905d121"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-19,"2014",M,GUATEMALA,REINGRESO,"734988e03747daaea90d4267b451c08e"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-19,"2014",M,GUATEMALA,REINGRESO,"79c0bc2a1856e16e4e858132bfa530c0"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-19,"2014",M,GUATEMALA,REINGRESO,"82602d11a57f3fd5b9530e4167695989"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-19,"2014",M,GUATEMALA,REINGRESO,"8390e3065c293960dfdb96c61354f16d"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-19,"2014",M,GUATEMALA,REINGRESO,"84677962e572c93ef5ea8cd221251200"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-19,"2014",M,GUATEMALA,REINGRESO,"9694dbc2a861f912e44311401e8fedc2"
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-19,"2014",M,GUATEMALA,REINGRESO,a24cf9fe174bf530a7e414fa4806fad3
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-19,"2014",M,GUATEMALA,REINGRESO,aa304f6c3ffb6ba8551d8a654df8362a
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-19,"2014",M,GUATEMALA,REINGRESO,ae8925ced2f43e4693be575d841c9bd1
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-19,"2014",M,GUATEMALA,REINGRESO,b09865498a8c021065534f601c6f9926
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-19,"2014",M,GUATEMALA,REINGRESO,c944bfdce494e6d0f9b7a63ef920a4c7
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-19,"2014",M,GUATEMALA,REINGRESO,f566ecb4c050154d105a8f24b5296857
INGENIERIA EN CIENCIAS Y SISTEMAS,2013-12-19,"2014",M,GUATEMALA,REINGRESO,f7e350de9b006f77f00dcdea785b4d2c
INGENIERIA INDUSTRIAL,2013-12-19,"2014",F,GUATEMALA,REINGRESO,"10672587d92e7feb77f18d84d818c8c8"
INGENIERIA INDUSTRIAL,2013-12-19,"2014",F,GUATEMALA,REINGRESO,"39fa57a73d32548ca024824aa2a20ede"
