"nombre_carrera","fecha_inscripcion","anio_inscripcion","sexo","pais_nacionalidad","tipo_inscripcion","correlativo_estudiante"
INGENIERIA CIVIL,2010-11-22,"2011",M,GUATEMALA,REINGRESO,"625bfdd569150aa426cfacb10ec39a89"
INGENIERIA CIVIL,2010-11-22,"2011",M,GUATEMALA,REINGRESO,"708d37c14cb90862492dea1edafe11d6"
INGENIERIA CIVIL,2010-11-22,"2011",M,GUATEMALA,REINGRESO,"7d11003ab71273790f07f57d29c5eaf1"
INGENIERIA CIVIL,2010-11-22,"2011",M,GUATEMALA,REINGRESO,"89b4ee215d35f50d33ceaea2ba9306c7"
INGENIERIA CIVIL,2010-11-22,"2011",M,GUATEMALA,REINGRESO,"905cd181e9dcc7f3a7a005a2535de578"
INGENIERIA CIVIL,2010-11-22,"2011",M,GUATEMALA,REINGRESO,c49e916e467fc512f096f6001d1cf251
INGENIERIA CIVIL,2010-11-22,"2011",M,GUATEMALA,REINGRESO,db367a4271b573ab42fc37eeb79ac3d9
INGENIERIA CIVIL,2010-11-22,"2011",M,GUATEMALA,REINGRESO,df35aaf0021cfed2248a84d345caabae
INGENIERIA ELECTRICA,2010-11-22,"2011",M,GUATEMALA,REINGRESO,"75b19ff6fe2922867369fa9d72d4934c"
INGENIERIA ELECTRICA,2010-11-22,"2011",M,GUATEMALA,REINGRESO,"7cc0de898f3dae1e2a099966a7abc80e"
INGENIERIA ELECTRICA,2010-11-22,"2011",M,GUATEMALA,REINGRESO,"8fa0d4f67220355cab31525c86edfd98"
INGENIERIA ELECTRICA,2010-11-22,"2011",M,GUATEMALA,REINGRESO,"97b547caaea7bdefa612efcfc79cb78e"
INGENIERIA ELECTRONICA,2010-11-22,"2011",M,GUATEMALA,PRIMER INGRESO (TRASLADO),"8203c692de13f0cd455269a5fdae1ec1"
INGENIERIA ELECTRONICA,2010-11-22,"2011",M,GUATEMALA,REINGRESO,"24b11a49f6d3a722d6bec92f4d5f7407"
INGENIERIA ELECTRONICA,2010-11-22,"2011",M,GUATEMALA,REINGRESO,"2aa9caa62c535287759a139f8ceb169e"
INGENIERIA ELECTRONICA,2010-11-22,"2011",M,GUATEMALA,REINGRESO,"3e8fcfaa817dc1d867e30d5e3432d6ed"
INGENIERIA ELECTRONICA,2010-11-22,"2011",M,GUATEMALA,REINGRESO,"4d5206385af34dfed0201d319d6060e5"
INGENIERIA ELECTRONICA,2010-11-22,"2011",M,GUATEMALA,REINGRESO,"5126c3bf8e6b6652ba17651e02e2737c"
INGENIERIA ELECTRONICA,2010-11-22,"2011",M,GUATEMALA,REINGRESO,"5944b9179719ec74f8df64f3cdd32185"
INGENIERIA ELECTRONICA,2010-11-22,"2011",M,GUATEMALA,REINGRESO,"82459c6480717e421d0b7db8b5dbc5a1"
INGENIERIA ELECTRONICA,2010-11-22,"2011",M,GUATEMALA,REINGRESO,"9f55b37c92a28282360576bbf2092ab3"
INGENIERIA ELECTRONICA,2010-11-22,"2011",M,GUATEMALA,REINGRESO,a26802361a4627cd15ae1e720894682b
INGENIERIA ELECTRONICA,2010-11-22,"2011",M,GUATEMALA,REINGRESO,d0df291454d6ad6a42393108f89ebc4b
INGENIERIA ELECTRONICA,2010-11-22,"2011",M,GUATEMALA,REINGRESO,d3b851b7efc1d7cc3044d629b0eeac51
INGENIERIA ELECTRONICA,2010-11-22,"2011",M,GUATEMALA,REINGRESO,daa79decc24179513c7f172346d28e8f
INGENIERIA EN CIENCIAS Y SISTEMAS,2010-11-22,"2011",F,GUATEMALA,REINGRESO,"665cf4f07735f0895d705abaea0decf8"
INGENIERIA EN CIENCIAS Y SISTEMAS,2010-11-22,"2011",F,GUATEMALA,REINGRESO,cdc34d42295b41576371d950f16bcd24
INGENIERIA EN CIENCIAS Y SISTEMAS,2010-11-22,"2011",F,GUATEMALA,REINGRESO,f4578206d41d31b4b306c45d506bd010
INGENIERIA EN CIENCIAS Y SISTEMAS,2010-11-22,"2011",M,GUATEMALA,REINGRESO,"0a5c32846faab5a438c3712b99920cbe"
INGENIERIA EN CIENCIAS Y SISTEMAS,2010-11-22,"2011",M,GUATEMALA,REINGRESO,"0a8f6d64c932236b7d6912eeb7d2cbba"
INGENIERIA EN CIENCIAS Y SISTEMAS,2010-11-22,"2011",M,GUATEMALA,REINGRESO,"1280074dad416a6e243966e0c79c7351"
INGENIERIA EN CIENCIAS Y SISTEMAS,2010-11-22,"2011",M,GUATEMALA,REINGRESO,"12e0efaee535625904029a96b8eec6aa"
INGENIERIA EN CIENCIAS Y SISTEMAS,2010-11-22,"2011",M,GUATEMALA,REINGRESO,"135323a5a0954cb9213b6a106fd8b09b"
INGENIERIA EN CIENCIAS Y SISTEMAS,2010-11-22,"2011",M,GUATEMALA,REINGRESO,"2469105570268650e677fb0d34acd0a6"
INGENIERIA EN CIENCIAS Y SISTEMAS,2010-11-22,"2011",M,GUATEMALA,REINGRESO,"2fa3fa2f5721231ff89b9354dcec580f"
INGENIERIA EN CIENCIAS Y SISTEMAS,2010-11-22,"2011",M,GUATEMALA,REINGRESO,"334631e1a6cd7b9f9f52b4c06d80b019"
INGENIERIA EN CIENCIAS Y SISTEMAS,2010-11-22,"2011",M,GUATEMALA,REINGRESO,"3458b184a215b4b992f41f7d1fa1e82c"
INGENIERIA EN CIENCIAS Y SISTEMAS,2010-11-22,"2011",M,GUATEMALA,REINGRESO,"396d06622a3e01cbac022445c6a609b3"
INGENIERIA EN CIENCIAS Y SISTEMAS,2010-11-22,"2011",M,GUATEMALA,REINGRESO,"5a00ff0df4d730d675c21e7913292a64"
INGENIERIA EN CIENCIAS Y SISTEMAS,2010-11-22,"2011",M,GUATEMALA,REINGRESO,"6849ccd8a6ef77f0cd0803c0fbe9cf50"
INGENIERIA EN CIENCIAS Y SISTEMAS,2010-11-22,"2011",M,GUATEMALA,REINGRESO,"70c80bc0d2123d368fde6b60ca8e2920"
INGENIERIA EN CIENCIAS Y SISTEMAS,2010-11-22,"2011",M,GUATEMALA,REINGRESO,"71cc8b06017eeafaa8ce96c67faab5ef"
INGENIERIA EN CIENCIAS Y SISTEMAS,2010-11-22,"2011",M,GUATEMALA,REINGRESO,"805d0a4ffbd022afb6a909037e2d188f"
INGENIERIA EN CIENCIAS Y SISTEMAS,2010-11-22,"2011",M,GUATEMALA,REINGRESO,"8ea463d4dc75978941f01196aea2bcc0"
INGENIERIA EN CIENCIAS Y SISTEMAS,2010-11-22,"2011",M,GUATEMALA,REINGRESO,"9d67fd2fa45a1df3856fec2cc9d1533d"
INGENIERIA EN CIENCIAS Y SISTEMAS,2010-11-22,"2011",M,GUATEMALA,REINGRESO,ad4a95d786b84329dc2246a9d4676ebb
INGENIERIA EN CIENCIAS Y SISTEMAS,2010-11-22,"2011",M,GUATEMALA,REINGRESO,b395b1817f4f9280b0ad3f64c35f25cf
INGENIERIA EN CIENCIAS Y SISTEMAS,2010-11-22,"2011",M,GUATEMALA,REINGRESO,b7c4f9d2ece823e3afd5243d8ea279ab
INGENIERIA EN CIENCIAS Y SISTEMAS,2010-11-22,"2011",M,GUATEMALA,REINGRESO,bae58f637dc15f400ccd7ef8b0bbfc43
INGENIERIA EN CIENCIAS Y SISTEMAS,2010-11-22,"2011",M,GUATEMALA,REINGRESO,d6e09b8cf2dc4efa6b89955f1ea0bd1e
INGENIERIA EN CIENCIAS Y SISTEMAS,2010-11-22,"2011",M,GUATEMALA,REINGRESO,db87070da0aa8b01ff588a71c5347975
INGENIERIA EN CIENCIAS Y SISTEMAS,2010-11-22,"2011",M,GUATEMALA,REINGRESO,e6d13d50a5da43dfdf6270137803a0c2
INGENIERIA INDUSTRIAL,2010-11-22,"2011",F,GUATEMALA,REINGRESO,"2734d62140c55878ea38efa1bebc379a"
INGENIERIA INDUSTRIAL,2010-11-22,"2011",F,GUATEMALA,REINGRESO,"3d1fe1a019ab9be83bcaef8551c7049f"
INGENIERIA INDUSTRIAL,2010-11-22,"2011",F,GUATEMALA,REINGRESO,"6be47aaa52263364933f55d7b7fe86aa"
INGENIERIA INDUSTRIAL,2010-11-22,"2011",F,GUATEMALA,REINGRESO,"756f6128a0e6909c4e192bb887c75059"
INGENIERIA INDUSTRIAL,2010-11-22,"2011",F,GUATEMALA,REINGRESO,cc80b14d0f76d1a347e94ada39be5c92
INGENIERIA INDUSTRIAL,2010-11-22,"2011",F,GUATEMALA,REINGRESO,d7286513c2f4e44f45f200036ed17158
INGENIERIA INDUSTRIAL,2010-11-22,"2011",M,GUATEMALA,REINGRESO,"12a7fd0c53344bfd1cb87ab6afde0bfe"
INGENIERIA INDUSTRIAL,2010-11-22,"2011",M,GUATEMALA,REINGRESO,"2f3c2d347b3ef271be99d0297eedd73b"
INGENIERIA INDUSTRIAL,2010-11-22,"2011",M,GUATEMALA,REINGRESO,"337e49ab75e6af740c0b6009ec46df67"
INGENIERIA INDUSTRIAL,2010-11-22,"2011",M,GUATEMALA,REINGRESO,"4f22efd297642813d9021a8a7de179ed"
INGENIERIA INDUSTRIAL,2010-11-22,"2011",M,GUATEMALA,REINGRESO,"63b150b691e8a1034766dcf83b1d8adf"
INGENIERIA INDUSTRIAL,2010-11-22,"2011",M,GUATEMALA,REINGRESO,"63ccf2f97a32d744850a93b15016cdc7"
INGENIERIA INDUSTRIAL,2010-11-22,"2011",M,GUATEMALA,REINGRESO,"6af57f5b1b4fa199679e21ef3e43f23a"
INGENIERIA INDUSTRIAL,2010-11-22,"2011",M,GUATEMALA,REINGRESO,"757ac520becff91ea22af4f68537c429"
INGENIERIA INDUSTRIAL,2010-11-22,"2011",M,GUATEMALA,REINGRESO,b74ae340e8c506de5ab1b0586db17092
INGENIERIA INDUSTRIAL,2010-11-22,"2011",M,GUATEMALA,REINGRESO,c97f93f3e415e3076d0596ebb9193e4f
INGENIERIA INDUSTRIAL,2010-11-22,"2011",M,GUATEMALA,REINGRESO,d1115cfa8ee2174107ff8bd1c6cfe37e
INGENIERIA INDUSTRIAL,2010-11-22,"2011",M,GUATEMALA,REINGRESO,d1e634b41e1bb77c627976d7f9dab6b4
INGENIERIA INDUSTRIAL,2010-11-22,"2011",M,GUATEMALA,REINGRESO,ea6441ef6c7cde97b9543a08bd69c25e
INGENIERIA INDUSTRIAL,2010-11-22,"2011",M,GUATEMALA,REINGRESO,ebe0b3de8ba357bb2a501ae1498eb738
INGENIERIA INDUSTRIAL,2010-11-22,"2011",M,GUATEMALA,REINGRESO,eee7f12483eaf6902c99bc52150745c2
INGENIERIA MECANICA,2010-11-22,"2011",F,GUATEMALA,REINGRESO,"327375f9d0cdebc70f762cac00c3a613"
INGENIERIA MECANICA,2010-11-22,"2011",M,GUATEMALA,REINGRESO,"690426e25ee335ab940dee372c552a02"
INGENIERIA MECANICA,2010-11-22,"2011",M,GUATEMALA,REINGRESO,"874045d418bc5d376edf4ee92030ed5c"
INGENIERIA MECANICA,2010-11-22,"2011",M,GUATEMALA,REINGRESO,"8911f780b3ad48fe117b236baa064b97"
INGENIERIA MECANICA,2010-11-22,"2011",M,GUATEMALA,REINGRESO,"8d4b47933a33f5686740a90fe3caf2ff"
INGENIERIA MECANICA,2010-11-22,"2011",M,GUATEMALA,REINGRESO,b7e3c1fa5eb451254d2f0a3662151c75
INGENIERIA MECANICA,2010-11-22,"2011",M,GUATEMALA,REINGRESO,baeae6a8871ca471879e5d3be09f93a1
INGENIERIA MECANICA ELECTRICA,2010-11-22,"2011",M,GUATEMALA,REINGRESO,ce80d10675ccac58250628fb13d3ad87
INGENIERIA MECANICA INDUSTRIAL,2010-11-22,"2011",F,GUATEMALA,REINGRESO,"78d713563e4907f5623fb5b46d48da9a"
INGENIERIA MECANICA INDUSTRIAL,2010-11-22,"2011",M,GUATEMALA,REINGRESO,"19ea8874499c8e524b04d77baf036c93"
INGENIERIA MECANICA INDUSTRIAL,2010-11-22,"2011",M,GUATEMALA,REINGRESO,"28d9f281ae0378b22c3f649ac29ad267"
INGENIERIA MECANICA INDUSTRIAL,2010-11-22,"2011",M,GUATEMALA,REINGRESO,"3ddebfc85b60aed2ba8a7426fbaf5cca"
INGENIERIA MECANICA INDUSTRIAL,2010-11-22,"2011",M,GUATEMALA,REINGRESO,"440c85d6e040dab59120e64968830015"
INGENIERIA MECANICA INDUSTRIAL,2010-11-22,"2011",M,GUATEMALA,REINGRESO,"55286b4a4216ad9d0196cbec81dc9a77"
INGENIERIA MECANICA INDUSTRIAL,2010-11-22,"2011",M,GUATEMALA,REINGRESO,"8bf80d36e2910765f2e7180d841a9470"
INGENIERIA MECANICA INDUSTRIAL,2010-11-22,"2011",M,GUATEMALA,REINGRESO,a34d8ed9533b62ab2a3ffea6a676b3a3
INGENIERIA MECANICA INDUSTRIAL,2010-11-22,"2011",M,GUATEMALA,REINGRESO,bcddcd98bd6bbef74e6358c215e1000b
INGENIERIA MECANICA INDUSTRIAL,2010-11-22,"2011",M,GUATEMALA,REINGRESO,c294a43e3ed5719873b2392d72a1c0ce
INGENIERIA MECANICA INDUSTRIAL,2010-11-22,"2011",M,GUATEMALA,REINGRESO,fa7c1a64aa870fbdad71e9f0fd2ce236
INGENIERIA QUIMICA,2010-11-22,"2011",F,GUATEMALA,REINGRESO,"1b5ebc243329432908d664ba71928e9c"
INGENIERIA QUIMICA,2010-11-22,"2011",F,GUATEMALA,REINGRESO,"2ca9239e0031b92f4da6a5d081dd358b"
INGENIERIA QUIMICA,2010-11-22,"2011",F,GUATEMALA,REINGRESO,"39d46ef0c68aab1edb751e1be25fe008"
INGENIERIA QUIMICA,2010-11-22,"2011",F,GUATEMALA,REINGRESO,"819200c206990238ced924cab0bd6b3a"
INGENIERIA QUIMICA,2010-11-22,"2011",F,GUATEMALA,REINGRESO,ba5015c3fdd0f49defd162b363f3bde0
INGENIERIA QUIMICA,2010-11-22,"2011",F,GUATEMALA,REINGRESO,be5ae726304dd8e013f6409c7ea89d63
INGENIERIA QUIMICA,2010-11-22,"2011",M,GUATEMALA,REINGRESO,"248861ce61a866f1d5bcac9e89329305"
INGENIERIA QUIMICA,2010-11-22,"2011",M,GUATEMALA,REINGRESO,"335934514136518f970126493c7783b6"
INGENIERIA QUIMICA,2010-11-22,"2011",M,GUATEMALA,REINGRESO,a3f611fa70d93fbfdce2795fa2f77ff3
INGENIERIA QUIMICA,2010-11-22,"2011",M,GUATEMALA,REINGRESO,ae24eaef9e098f6f937762fc809f31b5
INGENIERIA QUIMICA,2010-11-22,"2011",M,GUATEMALA,REINGRESO,b4e2fbfee4a18c2536f637e84fc0777a
INGENIERIA QUIMICA,2010-11-22,"2011",M,GUATEMALA,REINGRESO,f234081755c8a8c6ea144584a7b050a7
INGENIERIA QUIMICA,2010-11-22,"2011",M,GUATEMALA,REINGRESO,f477dc21e2a2a07a1f8e2857bc2741ef
LICENCIATURA EN FISICA APLICADA,2010-11-22,"2011",M,GUATEMALA,REINGRESO,"3c2de7a81f56efc4da7a1217ca093b7c"
LICENCIATURA EN FISICA APLICADA,2010-11-22,"2011",M,GUATEMALA,REINGRESO,e058744d89ac0782f0fc808669535f34
LICENCIATURA EN MATEMATICA APLICADA,2010-11-22,"2011",M,GUATEMALA,REINGRESO,"169fcab1cbf8492cc212162fa9fb36b9"
LICENCIATURA EN MATEMATICA APLICADA,2010-11-22,"2011",M,GUATEMALA,REINGRESO,"9a971676241bba6e0500761c75bc25b9"
INGENIERIA AMBIENTAL,2010-11-23,"2011",F,GUATEMALA,REINGRESO,"68a923c538693e58eaf5bc89a616df9a"
INGENIERIA AMBIENTAL,2010-11-23,"2011",F,GUATEMALA,REINGRESO,"847f45fd605c245ded23a2f298f667c6"
INGENIERIA AMBIENTAL,2010-11-23,"2011",M,GUATEMALA,REINGRESO,d0bd67125943e3c075833005f7d35a6c
INGENIERIA AMBIENTAL,2010-11-23,"2011",M,GUATEMALA,REINGRESO,d38be9bb081dc2c5f92e757808f8ab91
INGENIERIA CIVIL,2010-11-23,"2011",F,GUATEMALA,REINGRESO,"226b52bc4940cb96453cd67879dfedc7"
INGENIERIA CIVIL,2010-11-23,"2011",F,GUATEMALA,REINGRESO,b389ae7a9ebd17080b2afa75b3ef928b
INGENIERIA CIVIL,2010-11-23,"2011",F,GUATEMALA,REINGRESO,b6b94f6b240cb20b14a0e6f167ac7d85
INGENIERIA CIVIL,2010-11-23,"2011",F,GUATEMALA,REINGRESO,b9c45eace0079edf40c72fdf4017002b
INGENIERIA CIVIL,2010-11-23,"2011",F,GUATEMALA,REINGRESO,cc0741276edc4e8823ddb6fc11abbd6d
INGENIERIA CIVIL,2010-11-23,"2011",F,GUATEMALA,REINGRESO,e99ffba25207fcb13de94a901a33dcc8
INGENIERIA CIVIL,2010-11-23,"2011",F,GUATEMALA,REINGRESO,f53e74278bd875bcddfb534cc57d8f45
INGENIERIA CIVIL,2010-11-23,"2011",M,GUATEMALA,REINGRESO,"093392bfc904157591edb02c10918b35"
INGENIERIA CIVIL,2010-11-23,"2011",M,GUATEMALA,REINGRESO,"21aa7cec927fcc1f03ce83b0088e61d3"
INGENIERIA CIVIL,2010-11-23,"2011",M,GUATEMALA,REINGRESO,"28b8ce2761b6caa5048e06e4edcee816"
INGENIERIA CIVIL,2010-11-23,"2011",M,GUATEMALA,REINGRESO,"4188c66a6eedf23395db333e44b7b674"
INGENIERIA CIVIL,2010-11-23,"2011",M,GUATEMALA,REINGRESO,"41ef68f687f063ceef28b32c95f3ea85"
INGENIERIA CIVIL,2010-11-23,"2011",M,GUATEMALA,REINGRESO,"58cf63a93f89263f14ac2b59f48a8b5e"
INGENIERIA CIVIL,2010-11-23,"2011",M,GUATEMALA,REINGRESO,"6ef4f91b67306199ced6515c970a64ba"
INGENIERIA CIVIL,2010-11-23,"2011",M,GUATEMALA,REINGRESO,"766efd24d3b41a8b7673cb04de1e2935"
INGENIERIA CIVIL,2010-11-23,"2011",M,GUATEMALA,REINGRESO,"7670ac3dc255b183313a3be0c47bf91d"
INGENIERIA CIVIL,2010-11-23,"2011",M,GUATEMALA,REINGRESO,"7b100bc0117d0e29747ea5c1762046bf"
INGENIERIA CIVIL,2010-11-23,"2011",M,GUATEMALA,REINGRESO,"7bd146ec5f3f387efe526c4b19ed9419"
INGENIERIA CIVIL,2010-11-23,"2011",M,GUATEMALA,REINGRESO,"9421621f233463c8e1fae6943499ff7b"
INGENIERIA CIVIL,2010-11-23,"2011",M,GUATEMALA,REINGRESO,"9bafabb24553f26d01321a787b9e3a0b"
INGENIERIA CIVIL,2010-11-23,"2011",M,GUATEMALA,REINGRESO,b0cf0a15cc6aed556df051c601ffc939
INGENIERIA CIVIL,2010-11-23,"2011",M,GUATEMALA,REINGRESO,be78111c6afa38fa68e8aeeba843da16
INGENIERIA CIVIL,2010-11-23,"2011",M,GUATEMALA,REINGRESO,c89cf15d12606f3398e18efad74b3878
INGENIERIA CIVIL,2010-11-23,"2011",M,GUATEMALA,REINGRESO,cab7df1d5b393fae57b27dcb34141874
INGENIERIA CIVIL,2010-11-23,"2011",M,GUATEMALA,REINGRESO,ce884b5b1e91840ebd7ec1bb6b82913c
INGENIERIA CIVIL,2010-11-23,"2011",M,GUATEMALA,REINGRESO,d14181afe288dac9874777eef0a652a6
INGENIERIA CIVIL,2010-11-23,"2011",M,GUATEMALA,REINGRESO,d461c8c0da63fddec14a1f4d10baf1c1
INGENIERIA CIVIL,2010-11-23,"2011",M,GUATEMALA,REINGRESO,e068b73027d1f1835842b5a3da219487
INGENIERIA CIVIL,2010-11-23,"2011",M,GUATEMALA,REINGRESO,e357ef16af4c457e055d63f0a7b12aa5
INGENIERIA CIVIL,2010-11-23,"2011",M,GUATEMALA,REINGRESO,f211ad8513fbabc2f3d29d7d30e3424d
INGENIERIA CIVIL,2010-11-23,"2011",M,GUATEMALA,REINGRESO,f76c5884e8b5cb8ee850903ed8e1bf1b
INGENIERIA CIVIL,2010-11-23,"2011",M,GUATEMALA,REINGRESO,feef5696c2e078342756f00298450198
INGENIERIA ELECTRICA,2010-11-23,"2011",M,GUATEMALA,REINGRESO,"0731aae4a19e13674184bb446926310f"
INGENIERIA ELECTRICA,2010-11-23,"2011",M,GUATEMALA,REINGRESO,"58c86358c721f9853c26495794b942c4"
INGENIERIA ELECTRICA,2010-11-23,"2011",M,GUATEMALA,REINGRESO,"625ec8f2cb6fce2171f0943de64c464e"
INGENIERIA ELECTRICA,2010-11-23,"2011",M,GUATEMALA,REINGRESO,"6a3fda745db14d2dc219d8dea680c274"
INGENIERIA ELECTRICA,2010-11-23,"2011",M,GUATEMALA,REINGRESO,"9c5c78b177111ab3e29d54de049c8f64"
INGENIERIA ELECTRICA,2010-11-23,"2011",M,GUATEMALA,REINGRESO,c7d2014af4ad67ffebfc6801e29a7361
INGENIERIA ELECTRICA,2010-11-23,"2011",M,GUATEMALA,REINGRESO,d3c5e60d00ce5f7b52e6586ad5041531
INGENIERIA ELECTRICA,2010-11-23,"2011",M,GUATEMALA,REINGRESO,ea367b1355e6858a938869af00b2e1fb
INGENIERIA ELECTRICA,2010-11-23,"2011",M,GUATEMALA,REINGRESO,fd1c5084c944b9ae60836949568c4db0
INGENIERIA ELECTRONICA,2010-11-23,"2011",F,GUATEMALA,REINGRESO,"03dccab7fcd96dae3977df7afb1026e1"
INGENIERIA ELECTRONICA,2010-11-23,"2011",F,GUATEMALA,REINGRESO,"7f2624403fffca633735776246895793"
INGENIERIA ELECTRONICA,2010-11-23,"2011",M,GUATEMALA,REINGRESO,"1290d50d3c39760392245599b66be5eb"
INGENIERIA ELECTRONICA,2010-11-23,"2011",M,GUATEMALA,REINGRESO,"4fdbc68b6df5d0b379cea349dfa2eb16"
INGENIERIA ELECTRONICA,2010-11-23,"2011",M,GUATEMALA,REINGRESO,"5a1e1a9d21b21c56de868ef7ed8e4738"
INGENIERIA ELECTRONICA,2010-11-23,"2011",M,GUATEMALA,REINGRESO,"6cd1bf77c196b28d75d77b4ab5b4ada1"
INGENIERIA ELECTRONICA,2010-11-23,"2011",M,GUATEMALA,REINGRESO,"6d636f3fdb70b8fea489f960607698c5"
INGENIERIA ELECTRONICA,2010-11-23,"2011",M,GUATEMALA,REINGRESO,"6dc4bd727c5a1d4101ba81cec0c5252c"
INGENIERIA ELECTRONICA,2010-11-23,"2011",M,GUATEMALA,REINGRESO,c143b3061fb0bfa5fd01b9f6d8338039
INGENIERIA ELECTRONICA,2010-11-23,"2011",M,GUATEMALA,REINGRESO,ecb061f15e886f14d7a5ae900e536824
INGENIERIA EN CIENCIAS Y SISTEMAS,2010-11-23,"2011",F,GUATEMALA,REINGRESO,"0f7f85b97babf78ece9f88c6868823be"
INGENIERIA EN CIENCIAS Y SISTEMAS,2010-11-23,"2011",F,GUATEMALA,REINGRESO,"5b4c252afc75b7a98a4593b65231910b"
INGENIERIA EN CIENCIAS Y SISTEMAS,2010-11-23,"2011",F,GUATEMALA,REINGRESO,cf04cb4f5f6c02830a65ef517f7a52db
INGENIERIA EN CIENCIAS Y SISTEMAS,2010-11-23,"2011",F,GUATEMALA,REINGRESO,e9ec69902482ba154d0d97e856f0c7a5
INGENIERIA EN CIENCIAS Y SISTEMAS,2010-11-23,"2011",F,GUATEMALA,REINGRESO,ff4ba76e4fbc0801ab5c180be34d732c
INGENIERIA EN CIENCIAS Y SISTEMAS,2010-11-23,"2011",M,GUATEMALA,REINGRESO,"00f8ba6f4450984db1126fd0d88a2a19"
INGENIERIA EN CIENCIAS Y SISTEMAS,2010-11-23,"2011",M,GUATEMALA,REINGRESO,"0490afb8ce41ff4f816368fb57e1e2df"
INGENIERIA EN CIENCIAS Y SISTEMAS,2010-11-23,"2011",M,GUATEMALA,REINGRESO,"10f2048343e3fc2958f0443ba73b1329"
INGENIERIA EN CIENCIAS Y SISTEMAS,2010-11-23,"2011",M,GUATEMALA,REINGRESO,"1c6bb3dc93d778ff87ad27e158e38efa"
INGENIERIA EN CIENCIAS Y SISTEMAS,2010-11-23,"2011",M,GUATEMALA,REINGRESO,"28c1593cf09359e79dc622aa3da0afc1"
INGENIERIA EN CIENCIAS Y SISTEMAS,2010-11-23,"2011",M,GUATEMALA,REINGRESO,"2b0dfe17e6505c68e0142d3a5193a202"
INGENIERIA EN CIENCIAS Y SISTEMAS,2010-11-23,"2011",M,GUATEMALA,REINGRESO,"2d66628947d6a7a9ce132e8094d3540f"
INGENIERIA EN CIENCIAS Y SISTEMAS,2010-11-23,"2011",M,GUATEMALA,REINGRESO,"37f91de9c001f5fe0d85cd4e2ab5201f"
INGENIERIA EN CIENCIAS Y SISTEMAS,2010-11-23,"2011",M,GUATEMALA,REINGRESO,"411227e13be4bfd4a3a9a600a2a84439"
INGENIERIA EN CIENCIAS Y SISTEMAS,2010-11-23,"2011",M,GUATEMALA,REINGRESO,"446faa2f2678ddee8ef15132ff5a8230"
INGENIERIA EN CIENCIAS Y SISTEMAS,2010-11-23,"2011",M,GUATEMALA,REINGRESO,"447ee947bdff87b717ecdf0c559e6b20"
INGENIERIA EN CIENCIAS Y SISTEMAS,2010-11-23,"2011",M,GUATEMALA,REINGRESO,"45504fda624acdbacf261a99423c4052"
INGENIERIA EN CIENCIAS Y SISTEMAS,2010-11-23,"2011",M,GUATEMALA,REINGRESO,"4a83584b2c652094df2bfc2abeff8daf"
INGENIERIA EN CIENCIAS Y SISTEMAS,2010-11-23,"2011",M,GUATEMALA,REINGRESO,"56dfdb1cfeba25b792889b3bf7a5ca1d"
INGENIERIA EN CIENCIAS Y SISTEMAS,2010-11-23,"2011",M,GUATEMALA,REINGRESO,"596abe0a886db3fa98a3090da4187bec"
INGENIERIA EN CIENCIAS Y SISTEMAS,2010-11-23,"2011",M,GUATEMALA,REINGRESO,"70be74b495e447ce2f80041166d7490a"
INGENIERIA EN CIENCIAS Y SISTEMAS,2010-11-23,"2011",M,GUATEMALA,REINGRESO,"76747239d6aa9f7dd889296a6823135a"
INGENIERIA EN CIENCIAS Y SISTEMAS,2010-11-23,"2011",M,GUATEMALA,REINGRESO,"7933c8376a8cf0ce6b0584e0bc291d47"
INGENIERIA EN CIENCIAS Y SISTEMAS,2010-11-23,"2011",M,GUATEMALA,REINGRESO,"7a011ca16baba5d568f8c923a83030a5"
INGENIERIA EN CIENCIAS Y SISTEMAS,2010-11-23,"2011",M,GUATEMALA,REINGRESO,"7c92a3636a3ae6931b3d9ca8151d213a"
INGENIERIA EN CIENCIAS Y SISTEMAS,2010-11-23,"2011",M,GUATEMALA,REINGRESO,"81d657ff85b75aa17a5d0bbd79370624"
INGENIERIA EN CIENCIAS Y SISTEMAS,2010-11-23,"2011",M,GUATEMALA,REINGRESO,"88e24204a3b2f885c2b368d1bc66e150"
INGENIERIA EN CIENCIAS Y SISTEMAS,2010-11-23,"2011",M,GUATEMALA,REINGRESO,"8f926d7ccf2cf4efa437fb7a1b2f4c0f"
INGENIERIA EN CIENCIAS Y SISTEMAS,2010-11-23,"2011",M,GUATEMALA,REINGRESO,"91f4c59aa0071b14ef866898b69bbe75"
INGENIERIA EN CIENCIAS Y SISTEMAS,2010-11-23,"2011",M,GUATEMALA,REINGRESO,a6d9b19f0c4424b25335b8dcf09bf96c
INGENIERIA EN CIENCIAS Y SISTEMAS,2010-11-23,"2011",M,GUATEMALA,REINGRESO,acbc4b2e68bffb5fb9a54787f38f54ea
INGENIERIA EN CIENCIAS Y SISTEMAS,2010-11-23,"2011",M,GUATEMALA,REINGRESO,acc8481c3b98fffb8c66fada3c798638
INGENIERIA EN CIENCIAS Y SISTEMAS,2010-11-23,"2011",M,GUATEMALA,REINGRESO,aee607515520eb02e42633cdf2be08f8
INGENIERIA EN CIENCIAS Y SISTEMAS,2010-11-23,"2011",M,GUATEMALA,REINGRESO,b0fde47c22121f1988ff2efea26fcc24
