"nombre_carrera","fecha_inscripcion","anio_inscripcion","sexo","pais_nacionalidad","tipo_inscripcion","correlativo_estudiante"
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-10,"2021",M,GUATEMALA,REINGRESO,"7df2b2685b185e06cd6ace5596b82318"
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-10,"2021",M,GUATEMALA,REINGRESO,"7e595ea81db32fe062c24f906b4bd4ae"
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-10,"2021",M,GUATEMALA,REINGRESO,"7ebceab73089191279803530bcb180c6"
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-10,"2021",M,GUATEMALA,REINGRESO,"80a70a018e3805445407df14818f9fee"
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-10,"2021",M,GUATEMALA,REINGRESO,"8381d72605049d2b170059bf89467b92"
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-10,"2021",M,GUATEMALA,REINGRESO,a827d14e16cd5c7d3a697cf82f06bf53
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-10,"2021",M,GUATEMALA,REINGRESO,aa3832433ea5b54e8bf011e3e2d00fb4
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-10,"2021",M,GUATEMALA,REINGRESO,afc481ecfd18cbf0731a42104bbe8ea3
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-10,"2021",M,GUATEMALA,REINGRESO,b6d67c74f51632b0b37bba943335efe0
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-10,"2021",M,GUATEMALA,REINGRESO,dcc872a7a49d530ecd0271713e3b2861
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-10,"2021",M,GUATEMALA,REINGRESO,e2e3b9b80555c554d98d996afbdde039
INGENIERIA EN INDUSTRIAS AGROPECUARIAS Y FORESTALES,2021-01-10,"2021",M,GUATEMALA,REINGRESO,cc9ce184315763aeabbbbe165ca222c3
INGENIERIA INDUSTRIAL,2021-01-10,"2021",F,GUATEMALA,REINGRESO,"1e23fd32428721b0852c0b76d7d1928c"
INGENIERIA INDUSTRIAL,2021-01-10,"2021",F,GUATEMALA,REINGRESO,"263f093cfe20c44f65c2b2d8d968e884"
INGENIERIA INDUSTRIAL,2021-01-10,"2021",F,GUATEMALA,REINGRESO,"2d27a46b449b60393fdd794ead1cead7"
INGENIERIA INDUSTRIAL,2021-01-10,"2021",F,GUATEMALA,REINGRESO,"3d80a7f92abe2c65db8327b4e9a6abf4"
INGENIERIA INDUSTRIAL,2021-01-10,"2021",F,GUATEMALA,REINGRESO,"3d9781fcc0011a273e62e175333032fe"
INGENIERIA INDUSTRIAL,2021-01-10,"2021",F,GUATEMALA,REINGRESO,"4f7b2a0a9a50381c43f6a08dabb5e415"
INGENIERIA INDUSTRIAL,2021-01-10,"2021",F,GUATEMALA,REINGRESO,"9b39a9112197da3eb2b353a55d87d63f"
INGENIERIA INDUSTRIAL,2021-01-10,"2021",F,GUATEMALA,REINGRESO,a28bb27fe6fa46c2714f53f7d743c55d
INGENIERIA INDUSTRIAL,2021-01-10,"2021",F,GUATEMALA,REINGRESO,a6f5aaeac68243846b1a204e9c3d298e
INGENIERIA INDUSTRIAL,2021-01-10,"2021",F,GUATEMALA,REINGRESO,dd79c79bf0681d8c2699f54a62b52615
INGENIERIA INDUSTRIAL,2021-01-10,"2021",F,GUATEMALA,REINGRESO,e7ceccea8bba88b03fcb4b1395b8624f
INGENIERIA INDUSTRIAL,2021-01-10,"2021",M,GUATEMALA,REINGRESO,"0e20ef313e50b40738aa675ff7f81dea"
INGENIERIA INDUSTRIAL,2021-01-10,"2021",M,GUATEMALA,REINGRESO,"0e47c5b246d855a7df84cbcc1a97828c"
INGENIERIA INDUSTRIAL,2021-01-10,"2021",M,GUATEMALA,REINGRESO,"1729ae00efc8bfe570989ba4a48d1466"
INGENIERIA INDUSTRIAL,2021-01-10,"2021",M,GUATEMALA,REINGRESO,"17e96029d2f643ef4a720b1371c50163"
INGENIERIA INDUSTRIAL,2021-01-10,"2021",M,GUATEMALA,REINGRESO,"18e6bb9614cd0a39cae88171146bcb85"
INGENIERIA INDUSTRIAL,2021-01-10,"2021",M,GUATEMALA,REINGRESO,"1ab5d0af6fe0ed29d3869823102f0b1b"
INGENIERIA INDUSTRIAL,2021-01-10,"2021",M,GUATEMALA,REINGRESO,"26afb57976dcc98467adc94db10f70d7"
INGENIERIA INDUSTRIAL,2021-01-10,"2021",M,GUATEMALA,REINGRESO,"336705c2960f664232f5e3e6284ce9a3"
INGENIERIA INDUSTRIAL,2021-01-10,"2021",M,GUATEMALA,REINGRESO,"4080bba006c5ac7cb791143e8bf1fe2e"
INGENIERIA INDUSTRIAL,2021-01-10,"2021",M,GUATEMALA,REINGRESO,"4a92ff71898d7e840d1d5d2cf30d4c74"
INGENIERIA INDUSTRIAL,2021-01-10,"2021",M,GUATEMALA,REINGRESO,"6718a8d11449c08c6a386e3e48ced03c"
INGENIERIA INDUSTRIAL,2021-01-10,"2021",M,GUATEMALA,REINGRESO,"67e7bb1156f5549adf5fd60bd3263f51"
INGENIERIA INDUSTRIAL,2021-01-10,"2021",M,GUATEMALA,REINGRESO,"7ec562dd3212b8ab4b726bf4e2c6727f"
INGENIERIA INDUSTRIAL,2021-01-10,"2021",M,GUATEMALA,REINGRESO,"87b694512790a3c6930884fc4dafff03"
INGENIERIA INDUSTRIAL,2021-01-10,"2021",M,GUATEMALA,REINGRESO,"8f5716d7c32b2c34152d6891bc7b7f3f"
INGENIERIA INDUSTRIAL,2021-01-10,"2021",M,GUATEMALA,REINGRESO,a29bbf88f85b7d13db2455e840bb4279
INGENIERIA INDUSTRIAL,2021-01-10,"2021",M,GUATEMALA,REINGRESO,c3ad661aa65315dbd0b56a55570dbc99
INGENIERIA INDUSTRIAL,2021-01-10,"2021",M,GUATEMALA,REINGRESO,cf5f1bb76ee00666fcf5959dd5470e58
INGENIERIA INDUSTRIAL,2021-01-10,"2021",M,GUATEMALA,REINGRESO,da870c3cf4166ab9adc3dfc01d68f39a
INGENIERIA INDUSTRIAL,2021-01-10,"2021",M,GUATEMALA,REINGRESO,f240da1a99fb5678173ecc8d106b1805
INGENIERIA MECANICA,2021-01-10,"2021",M,GUATEMALA,REINGRESO,"00ac8548fe75bb4417eb746089eaf300"
INGENIERIA MECANICA,2021-01-10,"2021",M,GUATEMALA,REINGRESO,"3d86e8592e25864244d3f7b97c4bde89"
INGENIERIA MECANICA,2021-01-10,"2021",M,GUATEMALA,REINGRESO,"4dd05fe6985491a684c92d83bfdbbbc5"
INGENIERIA MECANICA,2021-01-10,"2021",M,GUATEMALA,REINGRESO,"6dc3effc2fa29268d85a29c4cbb34e2b"
INGENIERIA MECANICA,2021-01-10,"2021",M,GUATEMALA,REINGRESO,"9cdc9bdcf70dbf701f6edbf93cac2679"
INGENIERIA MECANICA,2021-01-10,"2021",M,GUATEMALA,REINGRESO,bcdab6a645478bd14b403a609401b6b2
INGENIERIA MECANICA,2021-01-10,"2021",M,GUATEMALA,REINGRESO,f018882dc06a6757851ac3781025a6b7
INGENIERIA MECANICA ELECTRICA,2021-01-10,"2021",M,GUATEMALA,REINGRESO,"0e7abee5f56d8479c98eebe0b72f2eea"
INGENIERIA MECANICA ELECTRICA,2021-01-10,"2021",M,GUATEMALA,REINGRESO,"31f0f1b66537b9f057ff5ea6d629b3b5"
INGENIERIA MECANICA ELECTRICA,2021-01-10,"2021",M,GUATEMALA,REINGRESO,"46c8b4e7c904fc4cd406572d06370403"
INGENIERIA MECANICA ELECTRICA,2021-01-10,"2021",M,GUATEMALA,REINGRESO,"4f45fb90b6471e8ee79caf2a355113de"
INGENIERIA MECANICA INDUSTRIAL,2021-01-10,"2021",M,GUATEMALA,REINGRESO,"549994bb8e982792b5e8ca73ede0dcce"
INGENIERIA MECANICA INDUSTRIAL,2021-01-10,"2021",M,GUATEMALA,REINGRESO,"7f8631c78f29b1f779b046d107c99529"
INGENIERIA MECANICA INDUSTRIAL,2021-01-10,"2021",M,GUATEMALA,REINGRESO,"87a5a32194c69c08ad65d342afe7dea5"
INGENIERIA MECANICA INDUSTRIAL,2021-01-10,"2021",M,GUATEMALA,REINGRESO,"8b6fe39e9f0cc7bbba2373292a8311e1"
INGENIERIA MECANICA INDUSTRIAL,2021-01-10,"2021",M,GUATEMALA,REINGRESO,dbb849ed1e2e7e317506802d9db53cc7
INGENIERIA QUIMICA,2021-01-10,"2021",F,GUATEMALA,REINGRESO,"9dbb2b139619b2a598cc4d9eb774585b"
INGENIERIA QUIMICA,2021-01-10,"2021",F,GUATEMALA,REINGRESO,a6a554bcf189af348b7d3140bdb24ec2
INGENIERIA QUIMICA,2021-01-10,"2021",F,GUATEMALA,REINGRESO,bf3cb80b04809f9f0a59747f3a3fa0dc
INGENIERIA QUIMICA,2021-01-10,"2021",F,GUATEMALA,REINGRESO,c108c1d569582b48982cc4edf72d101f
INGENIERIA QUIMICA,2021-01-10,"2021",F,GUATEMALA,REINGRESO,d142ddbe1f91a610cb2f4e48d0db3e0a
INGENIERIA QUIMICA,2021-01-10,"2021",F,GUATEMALA,REINGRESO,d3b5faed96ad4702d6b83a6ce4b1f452
INGENIERIA QUIMICA,2021-01-10,"2021",F,GUATEMALA,REINGRESO,dde4e5e05af908f34d325f69805b78bb
INGENIERIA QUIMICA,2021-01-10,"2021",M,GUATEMALA,REINGRESO,"04593b42a9e5749691692c69fb5f283c"
INGENIERIA QUIMICA,2021-01-10,"2021",M,GUATEMALA,REINGRESO,"675ffbe7fb2a49f7fb03d1936a4f3759"
INGENIERIA QUIMICA,2021-01-10,"2021",M,GUATEMALA,REINGRESO,"6d414f89863c6e6848ec9eb2dbe32f3f"
INGENIERIA QUIMICA,2021-01-10,"2021",M,GUATEMALA,REINGRESO,"87255e8c930b0440bd67f51d974cfc79"
INGENIERIA QUIMICA,2021-01-10,"2021",M,GUATEMALA,REINGRESO,"91155b96f3252c847fdfe7d9661feaa9"
INGENIERIA QUIMICA,2021-01-10,"2021",M,GUATEMALA,REINGRESO,"93a22976dd1c8db2763936dcdda05dc0"
INGENIERIA QUIMICA,2021-01-10,"2021",M,GUATEMALA,REINGRESO,"95998f878e376e18ce5a6915ecea2c5d"
INGENIERIA QUIMICA,2021-01-10,"2021",M,GUATEMALA,REINGRESO,e805f30dc5fcd995a45ee0d7e1d946de
INGENIERIA QUIMICA,2021-01-10,"2021",M,GUATEMALA,REINGRESO,f2533bf17f9bd0bb08edca3752b8e985
INGENIERIA AMBIENTAL,2021-01-11,"2021",F,GUATEMALA,PRIMER INGRESO,b237fb8464549de282abb257447399ba
INGENIERIA AMBIENTAL,2021-01-11,"2021",F,GUATEMALA,REINGRESO,"67b8967e8a2213555c44d2f1893badb7"
INGENIERIA AMBIENTAL,2021-01-11,"2021",F,GUATEMALA,REINGRESO,"9b0a48ea79328598521211b4bebe102e"
INGENIERIA CIVIL,2021-01-11,"2021",F,GUATEMALA,REINGRESO,"0a91c40707ec5421de0b048a3717c046"
INGENIERIA CIVIL,2021-01-11,"2021",F,GUATEMALA,REINGRESO,"21d8f6c1b9254e630098693436291ac7"
INGENIERIA CIVIL,2021-01-11,"2021",F,GUATEMALA,REINGRESO,"243d837b73a3b35f76ffdb3a57c3d417"
INGENIERIA CIVIL,2021-01-11,"2021",F,GUATEMALA,REINGRESO,"2667c2f5099fad3bb17273d75cd2c706"
INGENIERIA CIVIL,2021-01-11,"2021",F,GUATEMALA,REINGRESO,d3f5e9135683b304fce65420c9df658d
INGENIERIA CIVIL,2021-01-11,"2021",F,GUATEMALA,REINGRESO,e7e0deb53489e1d88b273708540457b4
INGENIERIA CIVIL,2021-01-11,"2021",F,GUATEMALA,REINGRESO,ebdbfac4df3aa11616bf18a4b5e9a201
INGENIERIA CIVIL,2021-01-11,"2021",F,GUATEMALA,REINGRESO,f44a499d813d7244bea62876dcf41a2a
INGENIERIA CIVIL,2021-01-11,"2021",M,GUATEMALA,PRIMER INGRESO,"248e508b8bbabe2a3945cc1782776a80"
INGENIERIA CIVIL,2021-01-11,"2021",M,GUATEMALA,PRIMER INGRESO,"274ae9a1adb9bb2b51796d2091062daa"
INGENIERIA CIVIL,2021-01-11,"2021",M,GUATEMALA,PRIMER INGRESO,"38cc7bc98f71389883971e537fa4bfff"
INGENIERIA CIVIL,2021-01-11,"2021",M,GUATEMALA,PRIMER INGRESO,"41a8a2fb5c62cfe76c252d51c5bbb212"
INGENIERIA CIVIL,2021-01-11,"2021",M,GUATEMALA,PRIMER INGRESO,"9b6ad4206512e8a4a82bd2498684a40d"
INGENIERIA CIVIL,2021-01-11,"2021",M,GUATEMALA,PRIMER INGRESO,d9657feee14c8583e19f5d14811c2460
INGENIERIA CIVIL,2021-01-11,"2021",M,GUATEMALA,REINGRESO,"02a8203ab4bcb80c0d7ad974af770384"
INGENIERIA CIVIL,2021-01-11,"2021",M,GUATEMALA,REINGRESO,"1335fd04f4ea6d0783452c0c4b1ff5e8"
INGENIERIA CIVIL,2021-01-11,"2021",M,GUATEMALA,REINGRESO,"302e70cc71b82754027764e97b2be325"
INGENIERIA CIVIL,2021-01-11,"2021",M,GUATEMALA,REINGRESO,"35da00a0451224843e8f82acb8553aa6"
INGENIERIA CIVIL,2021-01-11,"2021",M,GUATEMALA,REINGRESO,"5721bf7765fe436e5fb0da64999bcdd5"
INGENIERIA CIVIL,2021-01-11,"2021",M,GUATEMALA,REINGRESO,"660af0652d08a4ef0d85a83a6c9db600"
INGENIERIA CIVIL,2021-01-11,"2021",M,GUATEMALA,REINGRESO,"77b966512a55349290522e94d757641e"
INGENIERIA CIVIL,2021-01-11,"2021",M,GUATEMALA,REINGRESO,"8f187edc2a81f588d1e613d9de255fd5"
INGENIERIA CIVIL,2021-01-11,"2021",M,GUATEMALA,REINGRESO,"92a2083e27869f416eea3b56026c073c"
INGENIERIA CIVIL,2021-01-11,"2021",M,GUATEMALA,REINGRESO,b4dfdeddf263e77f692f623b06b229a1
INGENIERIA CIVIL,2021-01-11,"2021",M,GUATEMALA,REINGRESO,c9c677f135f995536843ac0217a57c81
INGENIERIA CIVIL,2021-01-11,"2021",M,GUATEMALA,REINGRESO,d42caf72ef5dfe598d0c753316d7b693
INGENIERIA CIVIL,2021-01-11,"2021",M,GUATEMALA,REINGRESO,df4753b976505ea3392834c1b83df2a1
INGENIERIA CIVIL,2021-01-11,"2021",M,GUATEMALA,REINGRESO,e0dddb8803601b9a2574e1bca279c580
INGENIERIA CIVIL,2021-01-11,"2021",M,GUATEMALA,REINGRESO,e9f580f84b86146488b0dabf6d32d7e7
INGENIERIA CIVIL,2021-01-11,"2021",M,GUATEMALA,REINGRESO,fe29317021a7923374e5fc522a8b916a
INGENIERIA ELECTRICA,2021-01-11,"2021",M,GUATEMALA,PRIMER INGRESO,"20a40510005c3c8c32db499a8a1eb0e9"
INGENIERIA ELECTRICA,2021-01-11,"2021",M,GUATEMALA,PRIMER INGRESO,"3135ee8557153b6646021ba08d214f89"
INGENIERIA ELECTRICA,2021-01-11,"2021",M,GUATEMALA,PRIMER INGRESO,"33059a45c0e3daa314b3ff25990277df"
INGENIERIA ELECTRICA,2021-01-11,"2021",M,GUATEMALA,PRIMER INGRESO,"4644d3bd4632fc1bf4fd50af002c3cc4"
INGENIERIA ELECTRICA,2021-01-11,"2021",M,GUATEMALA,PRIMER INGRESO,"679885263dca2e20017cb29ff878a14b"
INGENIERIA ELECTRICA,2021-01-11,"2021",M,GUATEMALA,PRIMER INGRESO,aee4c31d878fde780eea0c8fc917f8e4
INGENIERIA ELECTRICA,2021-01-11,"2021",M,GUATEMALA,PRIMER INGRESO,b96790d13426eacc3168b05477c7c930
INGENIERIA ELECTRICA,2021-01-11,"2021",M,GUATEMALA,REINGRESO,"1d81122e5688e21672a3a6399e7b3d3f"
INGENIERIA ELECTRICA,2021-01-11,"2021",M,GUATEMALA,REINGRESO,"26839a44e3f31cf367c6ff7cf1e7122d"
INGENIERIA ELECTRICA,2021-01-11,"2021",M,GUATEMALA,REINGRESO,"64374b8d2bcf3f5f479cb450182f5bb7"
INGENIERIA ELECTRICA,2021-01-11,"2021",M,GUATEMALA,REINGRESO,"804d7a3cecfc615438f25127aa62dfcb"
INGENIERIA ELECTRICA,2021-01-11,"2021",M,GUATEMALA,REINGRESO,"95f4d07df2e80a12d015aff1644d9729"
INGENIERIA ELECTRICA,2021-01-11,"2021",M,GUATEMALA,REINGRESO,bbcdc977b52d7cecd1afbeebbcba378c
INGENIERIA ELECTRICA,2021-01-11,"2021",M,GUATEMALA,REINGRESO,c620a62cfdf4771a6c141a63bea096bb
INGENIERIA ELECTRICA,2021-01-11,"2021",M,GUATEMALA,REINGRESO,e610d8da869e6b820d2a0b76a54ab7bb
INGENIERIA ELECTRICA,2021-01-11,"2021",M,GUATEMALA,REINGRESO,e64d5dd238469bdb20c77ac94b1454eb
INGENIERIA ELECTRICA,2021-01-11,"2021",M,GUATEMALA,REINGRESO,f04b054651a4e19ac8a0ba2bd3f26882
INGENIERIA ELECTRONICA,2021-01-11,"2021",F,GUATEMALA,PRIMER INGRESO,"4a6168270ac0788bf7cf128de5d9e722"
INGENIERIA ELECTRONICA,2021-01-11,"2021",F,GUATEMALA,PRIMER INGRESO,"4b1834003374685090e429ce4be44516"
INGENIERIA ELECTRONICA,2021-01-11,"2021",F,GUATEMALA,REINGRESO,a91cd3894b691f4420b52349c2df61d7
INGENIERIA ELECTRONICA,2021-01-11,"2021",M,GUATEMALA,PRIMER INGRESO,"5b760ae19af15d1c2df7cc076880d9cf"
INGENIERIA ELECTRONICA,2021-01-11,"2021",M,GUATEMALA,PRIMER INGRESO,d2cf042a192e4984eacec01b731883c4
INGENIERIA ELECTRONICA,2021-01-11,"2021",M,GUATEMALA,REINGRESO,"0224c8d26b95dd097793584a102a16df"
INGENIERIA ELECTRONICA,2021-01-11,"2021",M,GUATEMALA,REINGRESO,"033a436c435879f740b57cbfd072c71f"
INGENIERIA ELECTRONICA,2021-01-11,"2021",M,GUATEMALA,REINGRESO,"088cdb0b56ed0e22be44ac0358a824ec"
INGENIERIA ELECTRONICA,2021-01-11,"2021",M,GUATEMALA,REINGRESO,"08cb2388b334ad13de692334f27f0103"
INGENIERIA ELECTRONICA,2021-01-11,"2021",M,GUATEMALA,REINGRESO,"47e6ba252d051a223214eaa1ead5c762"
INGENIERIA ELECTRONICA,2021-01-11,"2021",M,GUATEMALA,REINGRESO,"6c3aee22c1b7c8b51dfbce9e830f91ef"
INGENIERIA ELECTRONICA,2021-01-11,"2021",M,GUATEMALA,REINGRESO,"76276a08413eb8bf204f051073d88eea"
INGENIERIA ELECTRONICA,2021-01-11,"2021",M,GUATEMALA,REINGRESO,a141841442188652c96a52cbcedd763c
INGENIERIA ELECTRONICA,2021-01-11,"2021",M,GUATEMALA,REINGRESO,b08a079650ef3d17b1d49cfb131a9eb2
INGENIERIA ELECTRONICA,2021-01-11,"2021",M,GUATEMALA,REINGRESO,e788a347f733bea926a3e00bcc31efb7
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-11,"2021",F,GUATEMALA,PRIMER INGRESO,"03fb270d5eb8f15a5970a7b453dee11f"
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-11,"2021",F,GUATEMALA,PRIMER INGRESO,"162c73292418c0d589c71e6fc0aee7c4"
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-11,"2021",F,GUATEMALA,PRIMER INGRESO,"428d0e8d0ff4b09fbdefaf9f0daf62bc"
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-11,"2021",F,GUATEMALA,PRIMER INGRESO,"45de3fb88dd9e4e4403a07abcb384ace"
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-11,"2021",F,GUATEMALA,PRIMER INGRESO,"69095bda1671c94f3b57929d67ed8a17"
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-11,"2021",F,GUATEMALA,PRIMER INGRESO,"9c826da8690f606d288943f3baef50bd"
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-11,"2021",F,GUATEMALA,PRIMER INGRESO,a0dba89cb57eac983d81d556f20f1e68
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-11,"2021",F,GUATEMALA,PRIMER INGRESO,ce982cee7ef30de32fa022c62e8494ef
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-11,"2021",F,GUATEMALA,REINGRESO,"081eac3b55f8e4042db11169845ee5c3"
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-11,"2021",F,GUATEMALA,REINGRESO,"1f64df4b09fab23c38ec5a7f4b775a38"
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-11,"2021",F,GUATEMALA,REINGRESO,"223dea92f534024b5a6640e4d6a71d51"
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-11,"2021",F,GUATEMALA,REINGRESO,"4de2c3d04468d1c0941fe879c98f6384"
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-11,"2021",F,GUATEMALA,REINGRESO,"515f11d4e19e865177ce43f09bfd4551"
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-11,"2021",F,GUATEMALA,REINGRESO,"6f26b8bf5ca39141d47623a10638675e"
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-11,"2021",F,GUATEMALA,REINGRESO,"72604e5a9d122c5662187fe4c022a195"
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-11,"2021",F,GUATEMALA,REINGRESO,"8af8a83ea0f8c47aafab1d688c17bf26"
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-11,"2021",F,GUATEMALA,REINGRESO,afa94ab2d03a92a904339e153681f4bd
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-11,"2021",F,GUATEMALA,REINGRESO,b1775c748ec89e1de354068f251a7c53
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-11,"2021",F,GUATEMALA,REINGRESO,df52cc9b41d8b386d02d8bdb5bb7ac72
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-11,"2021",F,GUATEMALA,REINGRESO,ea244848bb7628840329a449d76c8d3a
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-11,"2021",M,GUATEMALA,PRIMER INGRESO,"05b63b54883561bb215b9755cfeb81df"
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-11,"2021",M,GUATEMALA,PRIMER INGRESO,"071cbc6a88dd7b62daf3b11b4aa2fa82"
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-11,"2021",M,GUATEMALA,PRIMER INGRESO,"0d737055b37b1d3407aadb165d70b79e"
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-11,"2021",M,GUATEMALA,PRIMER INGRESO,"22e09043812aca658f5884183c267bd8"
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-11,"2021",M,GUATEMALA,PRIMER INGRESO,"279abb32669cd5a2abb824ffc7cb1c58"
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-11,"2021",M,GUATEMALA,PRIMER INGRESO,"38314673c022d3a4e08af08d245e43c7"
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-11,"2021",M,GUATEMALA,PRIMER INGRESO,"3f3f4e4f4648b8be5a769375fe47b1a5"
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-11,"2021",M,GUATEMALA,PRIMER INGRESO,"40e3a6fe3763046dfa7e484882278721"
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-11,"2021",M,GUATEMALA,PRIMER INGRESO,"466e46613a987b88b4c098d5ef19128c"
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-11,"2021",M,GUATEMALA,PRIMER INGRESO,"5f2e965dad8006972b7ecbcf6ac28fc4"
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-11,"2021",M,GUATEMALA,PRIMER INGRESO,"7aef71fb926a70abb97835db7ff366ac"
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-11,"2021",M,GUATEMALA,PRIMER INGRESO,"7dca31fd55b1fa3aea87fd96d3e7cd20"
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-11,"2021",M,GUATEMALA,PRIMER INGRESO,"80e46855fb2f027c03f68d7f12838060"
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-11,"2021",M,GUATEMALA,PRIMER INGRESO,"8e2169e759939ed66116c4ac6340695e"
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-11,"2021",M,GUATEMALA,PRIMER INGRESO,"913b0ae2690bf85d472efc2206e426bb"
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-11,"2021",M,GUATEMALA,PRIMER INGRESO,"9b491590ba3292b7d7b034917642d46c"
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-11,"2021",M,GUATEMALA,PRIMER INGRESO,"9cca0c60bc37d8784d493a092129f94d"
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-11,"2021",M,GUATEMALA,PRIMER INGRESO,a486891ad9b83eeab91dbc60a7147731
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-11,"2021",M,GUATEMALA,PRIMER INGRESO,a5c4eb62a6e468d626f4fb09cc45f015
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-11,"2021",M,GUATEMALA,PRIMER INGRESO,a649142904e651b250d460a310ab8225
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-11,"2021",M,GUATEMALA,PRIMER INGRESO,acd9ac1a1c11a275c31ad6b35291298a
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-11,"2021",M,GUATEMALA,PRIMER INGRESO,b3634f2ecd9151d25356cc537c482919
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-11,"2021",M,GUATEMALA,PRIMER INGRESO,c31d5eb97877ce61f23df29c7825cdc1
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-11,"2021",M,GUATEMALA,PRIMER INGRESO,df928ba2f323981188b6b9a8f147c801
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-11,"2021",M,GUATEMALA,PRIMER INGRESO,e33e456e815a6ad86a75556607799f3b
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-11,"2021",M,GUATEMALA,PRIMER INGRESO,e56b3fa8ac1276985f0496627f2a6b07
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-11,"2021",M,GUATEMALA,PRIMER INGRESO,e916ecbde1b71eb12ab0b591d4a3e103
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-11,"2021",M,GUATEMALA,PRIMER INGRESO,ee88bb6ff8c8c97bf6ad35c693f4a57b
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-11,"2021",M,GUATEMALA,PRIMER INGRESO,f43e0460bc644d622da0057237e6a1f2
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-11,"2021",M,GUATEMALA,PRIMER INGRESO,f4d634262053edda49da83649fddd52d
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-11,"2021",M,GUATEMALA,REINGRESO,"03aafd6fea5f64c06449df5046b0656f"
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-11,"2021",M,GUATEMALA,REINGRESO,"05628bedac327cb47843629fe7d5b61f"
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-11,"2021",M,GUATEMALA,REINGRESO,"05938eb968dc6298a7a85b86d00ae972"
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-11,"2021",M,GUATEMALA,REINGRESO,"13f27bf378cc4aa29cc5eb36e4147428"
INGENIERIA EN CIENCIAS Y SISTEMAS,2021-01-11,"2021",M,GUATEMALA,REINGRESO,"1bf0969d4ef5e59967e6cc842eab4bc4"
