"nombre_carrera","fecha_inscripcion","anio_inscripcion","sexo","pais_nacionalidad","tipo_inscripcion","correlativo_estudiante"
INGENIERIA EN CIENCIAS Y SISTEMAS,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"7c8c6e49c5600ac9a26a9ea357c39140"
INGENIERIA EN CIENCIAS Y SISTEMAS,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"801268caa0cd09379040e21e6519f7ab"
INGENIERIA EN CIENCIAS Y SISTEMAS,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"81b12403718755900210f7f6e44dfd4e"
INGENIERIA EN CIENCIAS Y SISTEMAS,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"82fefc0f7a4b6d9cd42130350abff835"
INGENIERIA EN CIENCIAS Y SISTEMAS,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"861029043f51ddc5dc83da08ff95d28a"
INGENIERIA EN CIENCIAS Y SISTEMAS,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"86118ed2e3a56a87abef3857a24b4e2d"
INGENIERIA EN CIENCIAS Y SISTEMAS,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"9007d61a2aa8f97f6730d2885bd8e1a0"
INGENIERIA EN CIENCIAS Y SISTEMAS,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"9384eb3c011123ac9e7ce5185cb11c9a"
INGENIERIA EN CIENCIAS Y SISTEMAS,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"94750afeaeb7757fd48ed0c0962e0b29"
INGENIERIA EN CIENCIAS Y SISTEMAS,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"95de4e9fac5dda568441ac274c6b0321"
INGENIERIA EN CIENCIAS Y SISTEMAS,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"9a7c4c16882fe4ae91c10d599246578f"
INGENIERIA EN CIENCIAS Y SISTEMAS,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"9c8e1c720e669bb0eff3eeb16a49d351"
INGENIERIA EN CIENCIAS Y SISTEMAS,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"9cc6e7663c902d4e1084297c0b9c8916"
INGENIERIA EN CIENCIAS Y SISTEMAS,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"9d4b032d9cb4cf9433831858226383fe"
INGENIERIA EN CIENCIAS Y SISTEMAS,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"9da4c6b7650b1485097e48764e9cc349"
INGENIERIA EN CIENCIAS Y SISTEMAS,2011-12-28,"2012",M,GUATEMALA,REINGRESO,a0612fb1455e93444be832bea1b754d2
INGENIERIA EN CIENCIAS Y SISTEMAS,2011-12-28,"2012",M,GUATEMALA,REINGRESO,a1b5e1086ebc17fb4cb5f0618e6fdc54
INGENIERIA EN CIENCIAS Y SISTEMAS,2011-12-28,"2012",M,GUATEMALA,REINGRESO,a9aafee0971292071d3bf134472b5646
INGENIERIA EN CIENCIAS Y SISTEMAS,2011-12-28,"2012",M,GUATEMALA,REINGRESO,adb521266e286a84ccad350850f378c2
INGENIERIA EN CIENCIAS Y SISTEMAS,2011-12-28,"2012",M,GUATEMALA,REINGRESO,b5c95637301d87bdc3f7fae17bf2d363
INGENIERIA EN CIENCIAS Y SISTEMAS,2011-12-28,"2012",M,GUATEMALA,REINGRESO,b7c1529fc00d60f9d01242c951d0a46e
INGENIERIA EN CIENCIAS Y SISTEMAS,2011-12-28,"2012",M,GUATEMALA,REINGRESO,c12c74c24582372f67c08a75898e73e4
INGENIERIA EN CIENCIAS Y SISTEMAS,2011-12-28,"2012",M,GUATEMALA,REINGRESO,c702398400251d3990c725fbe97b7aa3
INGENIERIA EN CIENCIAS Y SISTEMAS,2011-12-28,"2012",M,GUATEMALA,REINGRESO,caeef5972ed1bb963e3e61bde9466754
INGENIERIA EN CIENCIAS Y SISTEMAS,2011-12-28,"2012",M,GUATEMALA,REINGRESO,cd1e86bfb298d62ffcea3778f17efba2
INGENIERIA EN CIENCIAS Y SISTEMAS,2011-12-28,"2012",M,GUATEMALA,REINGRESO,cde1741307b5c389261fe8b801d79a8a
INGENIERIA EN CIENCIAS Y SISTEMAS,2011-12-28,"2012",M,GUATEMALA,REINGRESO,cec656c5e344a50a918efcaebdc198e3
INGENIERIA EN CIENCIAS Y SISTEMAS,2011-12-28,"2012",M,GUATEMALA,REINGRESO,d33230d799018dac64fc5b6826e88387
INGENIERIA EN CIENCIAS Y SISTEMAS,2011-12-28,"2012",M,GUATEMALA,REINGRESO,d6e09b8cf2dc4efa6b89955f1ea0bd1e
INGENIERIA EN CIENCIAS Y SISTEMAS,2011-12-28,"2012",M,GUATEMALA,REINGRESO,d918123617492a38139c9af233593b18
INGENIERIA EN CIENCIAS Y SISTEMAS,2011-12-28,"2012",M,GUATEMALA,REINGRESO,db87070da0aa8b01ff588a71c5347975
INGENIERIA EN CIENCIAS Y SISTEMAS,2011-12-28,"2012",M,GUATEMALA,REINGRESO,deeb51b7e9a6cb586673e5b9b3a99184
INGENIERIA EN CIENCIAS Y SISTEMAS,2011-12-28,"2012",M,GUATEMALA,REINGRESO,ec45f0f1cf9b9103551abccaf5aae517
INGENIERIA EN CIENCIAS Y SISTEMAS,2011-12-28,"2012",M,GUATEMALA,REINGRESO,ec9745f829275e16f40c19850d73b2be
INGENIERIA EN CIENCIAS Y SISTEMAS,2011-12-28,"2012",M,GUATEMALA,REINGRESO,ef894e71f8a3274a4b9c3360317c4627
INGENIERIA EN CIENCIAS Y SISTEMAS,2011-12-28,"2012",M,GUATEMALA,REINGRESO,f388bbcaf86666dd7904a9fa433713ec
INGENIERIA EN CIENCIAS Y SISTEMAS,2011-12-28,"2012",M,GUATEMALA,REINGRESO,ff75f88e28d82409d03d154c60751693
INGENIERIA INDUSTRIAL,2011-12-28,"2012",F,GUATEMALA,REINGRESO,"100df63cd66400f33bdda2af23963f54"
INGENIERIA INDUSTRIAL,2011-12-28,"2012",F,GUATEMALA,REINGRESO,"22eeb12fde9db49032a24d70d134d1c4"
INGENIERIA INDUSTRIAL,2011-12-28,"2012",F,GUATEMALA,REINGRESO,"25597e369facb3e72d8aae5e1b41e4a0"
INGENIERIA INDUSTRIAL,2011-12-28,"2012",F,GUATEMALA,REINGRESO,"277f2c0f76d3d18d5508ce0fc05dd703"
INGENIERIA INDUSTRIAL,2011-12-28,"2012",F,GUATEMALA,REINGRESO,"3b67dec87cdd37f1c14c70b8088cd35d"
INGENIERIA INDUSTRIAL,2011-12-28,"2012",F,GUATEMALA,REINGRESO,"3e10eb12fa770e2de5185220242495c6"
INGENIERIA INDUSTRIAL,2011-12-28,"2012",F,GUATEMALA,REINGRESO,"47a1e9400b5e6ae256720fc36325d801"
INGENIERIA INDUSTRIAL,2011-12-28,"2012",F,GUATEMALA,REINGRESO,"4ad9249ff23ad837693152fea4fec8d5"
INGENIERIA INDUSTRIAL,2011-12-28,"2012",F,GUATEMALA,REINGRESO,"4d8951d6e0f6495c0a813b75f8c65a6b"
INGENIERIA INDUSTRIAL,2011-12-28,"2012",F,GUATEMALA,REINGRESO,"4f32ba70650bfbf73e5948a082f5523e"
INGENIERIA INDUSTRIAL,2011-12-28,"2012",F,GUATEMALA,REINGRESO,"502091a45ee79efcd62d7442a6ce2893"
INGENIERIA INDUSTRIAL,2011-12-28,"2012",F,GUATEMALA,REINGRESO,"5fd1f79c094f9b1495dc9a7805c7d4f7"
INGENIERIA INDUSTRIAL,2011-12-28,"2012",F,GUATEMALA,REINGRESO,"66b8ed0daca29e1f666db3aaebaa4880"
INGENIERIA INDUSTRIAL,2011-12-28,"2012",F,GUATEMALA,REINGRESO,"6d1d67fde764547307ab0d5b0fa58413"
INGENIERIA INDUSTRIAL,2011-12-28,"2012",F,GUATEMALA,REINGRESO,"754e948ffde457a344bd1d9520e9889a"
INGENIERIA INDUSTRIAL,2011-12-28,"2012",F,GUATEMALA,REINGRESO,"7633fc354893f56549d9a5626b5269c5"
INGENIERIA INDUSTRIAL,2011-12-28,"2012",F,GUATEMALA,REINGRESO,"7d6e5ee913a99f178ff5b6c457167f71"
INGENIERIA INDUSTRIAL,2011-12-28,"2012",F,GUATEMALA,REINGRESO,"8107a47205ec5ca0a761bccb16e08b8c"
INGENIERIA INDUSTRIAL,2011-12-28,"2012",F,GUATEMALA,REINGRESO,"84f719a59201b59a7d4d7d7f59766c47"
INGENIERIA INDUSTRIAL,2011-12-28,"2012",F,GUATEMALA,REINGRESO,"8a9cbd70cd597a10deb2eb7eaf0268b6"
INGENIERIA INDUSTRIAL,2011-12-28,"2012",F,GUATEMALA,REINGRESO,a98fed8142670c62d718d07c924837ef
INGENIERIA INDUSTRIAL,2011-12-28,"2012",F,GUATEMALA,REINGRESO,d9b0b2f2a8fccf7c8dc00de08a2abd1f
INGENIERIA INDUSTRIAL,2011-12-28,"2012",F,GUATEMALA,REINGRESO,ffb49f33c1f1b8a982cc55e0414d6f17
INGENIERIA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"161cd41fa22c848486286ea307825d2c"
INGENIERIA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"17f8c6873ba8de30fb7473314d7d2c6d"
INGENIERIA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"1f7280d40b6ed15ed80f598467c99d91"
INGENIERIA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"20703f289822242d5947691ed3df520d"
INGENIERIA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"274a001ea68ef116f5adbc3fdaa58fb0"
INGENIERIA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"27eade9b1cc01ab0279489250578d66e"
INGENIERIA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"30220f74accf6f178c326287436461d4"
INGENIERIA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"3bc43a4c283b0c90b379e56d1416ac7b"
INGENIERIA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"3cd8eefe837c6e35476376c12adf5bab"
INGENIERIA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"46d9f634c17e4af9e96b95aa67b37be2"
INGENIERIA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"4cf43d776aee6b0bae23a6a66ec8fa28"
INGENIERIA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"4d3b86b51f2fac68a492b9553e84b49e"
INGENIERIA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"4dce153cb18a7757545cf6d750f00324"
INGENIERIA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"51185f501d3754387826652a5c11b412"
INGENIERIA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"51a206ae20436b35f58bf0d83eeb7633"
INGENIERIA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"57768f66e5b27bbe490c4b29d3a3dd4e"
INGENIERIA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"578e035989f6375da53ed77a75e0675b"
INGENIERIA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"5a2170766d18490af863a78c14902b3a"
INGENIERIA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"64d69eccdb6ee404d2386f5845af0bd9"
INGENIERIA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"68674a849b124a65e9882dfd913d3bbb"
INGENIERIA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"6db64a5d115eadedb47a6031fcaf9f41"
INGENIERIA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"6f79d66f3a9b72bf6334bc5fddbaefbb"
INGENIERIA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"75392ddc42cb6b65403b58940f0a64f0"
INGENIERIA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"76d5ef4c63d6282825f112493a9f579a"
INGENIERIA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"788ed76794582008e70dd194dd863e4e"
INGENIERIA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"7a3bfbdb3b671b03d7f15f303e466707"
INGENIERIA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"7b79e783d2c189d60c6a3789bb7bbad8"
INGENIERIA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"7b9032d782306ad843cd12f83c35f10a"
INGENIERIA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"7e9ea4f1e64a492e320411545927a765"
INGENIERIA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"7ee6d0c71379cd5982b5f6b58f1452e1"
INGENIERIA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"804397c91e1a9dc41396b5648e0039e5"
INGENIERIA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"8d6b95c8ee8c5e706663b17d4013ea48"
INGENIERIA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"9521ba43e6d6076a5105072c444f677c"
INGENIERIA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"9ede23b13610e0d2b79ef09a7b73f766"
INGENIERIA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,a59aab493979e5815f770d0849ec0cfe
INGENIERIA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,a670d0f51b324301f7b4406ea9de3aa1
INGENIERIA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,ab29f5256ed581b9fc5ee40bb7eb81be
INGENIERIA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,aeda7e61e6a0e503310c4273764c6d82
INGENIERIA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,b05eae1623466889d66fb82b59e18a87
INGENIERIA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,b2ef814042de215aa76139dfd5039887
INGENIERIA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,b59f322795ddb73341b39f84919d3a8b
INGENIERIA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,b66069b2a7601e31d64532e6d7e37bb9
INGENIERIA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,bde067b90b5650b1e5ded688bb820e6b
INGENIERIA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,c0703c7fd73bc8329777d7b7186639bc
INGENIERIA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,c09cfce96d18d22754af4434d3b1b0a9
INGENIERIA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,c256dd06dc65eea3fe8a48e54b817a7b
INGENIERIA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,c2b14b3d96f02b3fc0881a89c2faada0
INGENIERIA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,cc9c3619c0f4ea05c15ab4518471ab68
INGENIERIA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,d1fdb9fb361d1e4b61587c5b7daefcc2
INGENIERIA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,dc18d9503f9ef58b46f2d8ac1bbc092c
INGENIERIA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,e530801036bd0d128f7b361e36de9b82
INGENIERIA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,e537ebc12c95bcdc06245c40918998ff
INGENIERIA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,e74ab001903ead03c846a0d21e98f6ff
INGENIERIA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,e8016fb4a731ae7c0ebc415d824c1c61
INGENIERIA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,ea0d649a1d2dd0f4fef8477eeaabe5c8
INGENIERIA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,f0e8d9f8bda921630ab007dd148668d1
INGENIERIA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,f1b1b1bdf92c73913eb9c4a31194c597
INGENIERIA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,f5721981e5060da5ba72d930caa0c17f
INGENIERIA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,f77c0635f66cf64606be38d3937a735c
INGENIERIA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,f9ded6a8fa65eadc19cdc756670c422e
INGENIERIA MECANICA,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"178e612285fe100269a3c4faf4db39cd"
INGENIERIA MECANICA,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"37609f8297f5687f379e06cd0b79ac2b"
INGENIERIA MECANICA,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"58124a72a5d94d475c98b54c4869cc9b"
INGENIERIA MECANICA,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"58a9fe4ce11d1fc7fc6cfd1effb5472e"
INGENIERIA MECANICA,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"632734b193c7d551e04350f0b00f71a0"
INGENIERIA MECANICA,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"67c559f4026a99246dd9402a69c21c5a"
INGENIERIA MECANICA,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"7da455a2e0062ceac5cc6448f8ef231d"
INGENIERIA MECANICA,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"95a8707d19203d893a0b2b4745009907"
INGENIERIA MECANICA,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"987a5a1895abca0d40c8bd89787b0924"
INGENIERIA MECANICA,2011-12-28,"2012",M,GUATEMALA,REINGRESO,c2665a49db1caa012e786a745f5e442f
INGENIERIA MECANICA ELECTRICA,2011-12-28,"2012",F,GUATEMALA,REINGRESO,be45912c5fe75b36a39639cb2e4c5b0b
INGENIERIA MECANICA ELECTRICA,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"07dbeb7723c50d610f9098614b65fca0"
INGENIERIA MECANICA ELECTRICA,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"182789310bdf9e072360a9ed32f8dbc1"
INGENIERIA MECANICA ELECTRICA,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"3a1797b5ce20557a6c8d446aa767b5f0"
INGENIERIA MECANICA ELECTRICA,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"6f8ad56c0eb45adbb92048ea543f3311"
INGENIERIA MECANICA ELECTRICA,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"8288cf5dc83c2a6c670ded30852b9634"
INGENIERIA MECANICA ELECTRICA,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"94d0892f2e8a0f66804da9974035247f"
INGENIERIA MECANICA ELECTRICA,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"9b1bca16d2bfdc3319dd8d80d30f3c7f"
INGENIERIA MECANICA ELECTRICA,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"9fa777812cc843a042e2cb40605e956c"
INGENIERIA MECANICA ELECTRICA,2011-12-28,"2012",M,GUATEMALA,REINGRESO,b2127383d7f3dd19ef17dc69ebb81906
INGENIERIA MECANICA ELECTRICA,2011-12-28,"2012",M,GUATEMALA,REINGRESO,c5cb288bd56ee9989c08961ee94fe23a
INGENIERIA MECANICA ELECTRICA,2011-12-28,"2012",M,GUATEMALA,REINGRESO,dbecb8547a40a91ae8bec7250080ea80
INGENIERIA MECANICA ELECTRICA,2011-12-28,"2012",M,GUATEMALA,REINGRESO,e4f07900c87ed6154bbc350200e5228b
INGENIERIA MECANICA ELECTRICA,2011-12-28,"2012",M,GUATEMALA,REINGRESO,fac1fb47481472d94ccf946c74b9bb39
INGENIERIA MECANICA ELECTRICA,2011-12-28,"2012",M,GUATEMALA,REINGRESO,fd491123cf15ba719bca642256daae4c
INGENIERIA MECANICA ELECTRICA,2011-12-28,"2012",M,GUATEMALA,REINGRESO,feea2baef22741e567708a02e9b07dd8
INGENIERIA MECANICA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"012ca8f2bad83126b9ca12c92edcb014"
INGENIERIA MECANICA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"043aa64c9e62c63af0034a67e95a9421"
INGENIERIA MECANICA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"146d22a21c545d85584e11e80ceb6777"
INGENIERIA MECANICA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"20bb98fd7eba9b48bbbb4bceec39185f"
INGENIERIA MECANICA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"23024b83413a68f75ff839297e79c4cc"
INGENIERIA MECANICA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"270c823b1d0d1456e02a2c8ef503ef15"
INGENIERIA MECANICA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"2b68ec02865a48f9e5419c5b6b61bc67"
INGENIERIA MECANICA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"3764451e9f1aa39c13c31ebea638aea2"
INGENIERIA MECANICA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"730d19bbf649846ae983d1250282fbbe"
INGENIERIA MECANICA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"737e1715a873cf4addc345deb4ca121d"
INGENIERIA MECANICA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"8ed93d3f0bb8db36db37c3d5aa0d65d0"
INGENIERIA MECANICA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,a62f2101c4aa990aa6fab2b47272ca93
INGENIERIA MECANICA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,b0ba2fa3b0c2afa66400ded7afbeabf1
INGENIERIA MECANICA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,b14a7cba2dc1875650052c557db8aa92
INGENIERIA MECANICA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,b2c0c5db6530d2f9e421ed5e46ee8665
INGENIERIA MECANICA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,d15f25a23b5fcaccca2f4d372bcda0a2
INGENIERIA MECANICA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,d8890d6fefe46af35354872d661b037c
INGENIERIA MECANICA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,e16858175dc5130e068aef20da256afa
INGENIERIA MECANICA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,fa5fa570c04231e52a7e4736e5d906aa
INGENIERIA MECANICA INDUSTRIAL,2011-12-28,"2012",M,GUATEMALA,REINGRESO,fa7c1a64aa870fbdad71e9f0fd2ce236
INGENIERIA QUIMICA,2011-12-28,"2012",F,GUATEMALA,REINGRESO,"1c535722789781270315d43c87695011"
INGENIERIA QUIMICA,2011-12-28,"2012",F,GUATEMALA,REINGRESO,"2ca9239e0031b92f4da6a5d081dd358b"
INGENIERIA QUIMICA,2011-12-28,"2012",F,GUATEMALA,REINGRESO,"3acaf2684472b3260a42bf2fca87bfce"
INGENIERIA QUIMICA,2011-12-28,"2012",F,GUATEMALA,REINGRESO,"4056aea1c27eac5465c4551e84cb5c58"
INGENIERIA QUIMICA,2011-12-28,"2012",F,GUATEMALA,REINGRESO,"5cdb4e273ad47357b5c7e6ec908029a0"
INGENIERIA QUIMICA,2011-12-28,"2012",F,GUATEMALA,REINGRESO,"8d7ca4307ced5e91b00551d542da9191"
INGENIERIA QUIMICA,2011-12-28,"2012",F,GUATEMALA,REINGRESO,"913fd9a6d62e0ada956f80b87ef0e869"
INGENIERIA QUIMICA,2011-12-28,"2012",F,GUATEMALA,REINGRESO,"950aad68e80de23dfbdba813efe60a47"
INGENIERIA QUIMICA,2011-12-28,"2012",F,GUATEMALA,REINGRESO,"955d0a5e1334dc45f254675124168b6b"
INGENIERIA QUIMICA,2011-12-28,"2012",F,GUATEMALA,REINGRESO,a075c583a3adabe120ff314d45120eb6
INGENIERIA QUIMICA,2011-12-28,"2012",F,GUATEMALA,REINGRESO,a26221a23fa5b3a20156a655411d0b7a
INGENIERIA QUIMICA,2011-12-28,"2012",F,GUATEMALA,REINGRESO,a40cf0eee7bf5af0caa2ebfd270ecda4
INGENIERIA QUIMICA,2011-12-28,"2012",F,GUATEMALA,REINGRESO,e168ea3f0da0101cccf62db4395b027e
INGENIERIA QUIMICA,2011-12-28,"2012",F,GUATEMALA,REINGRESO,fb083a67e1f0b7b87bf5c88378e16f15
INGENIERIA QUIMICA,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"0252307638b7659b70f77bc707a8244e"
INGENIERIA QUIMICA,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"0b88bfc16aa4a8566841f6541b4a7ecb"
INGENIERIA QUIMICA,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"1c014fcb54650e8d123e1b5b524e08c3"
INGENIERIA QUIMICA,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"26ed06b3967b5e564a6a74f27213862f"
INGENIERIA QUIMICA,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"27de1da0d8d9aca51e1b16a92faa9123"
INGENIERIA QUIMICA,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"31b72b590d49cb435ce9b069e34788c2"
INGENIERIA QUIMICA,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"78a60e0cae2e37454c2d2add50acaac4"
INGENIERIA QUIMICA,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"861f6bfa1543bcef2ab18c2cad60835e"
INGENIERIA QUIMICA,2011-12-28,"2012",M,GUATEMALA,REINGRESO,a363336b411051fefce5e579e3f34460
INGENIERIA QUIMICA,2011-12-28,"2012",M,GUATEMALA,REINGRESO,a4b753b3036637a2e49ac6074ada4429
INGENIERIA QUIMICA,2011-12-28,"2012",M,GUATEMALA,REINGRESO,dcd6f55d96fa629924fd025436146661
INGENIERIA QUIMICA,2011-12-28,"2012",M,GUATEMALA,REINGRESO,eb390b26f314887919b99cba5e915316
LICENCIATURA EN FISICA APLICADA,2011-12-28,"2012",M,GUATEMALA,REINGRESO,"3b17b52ca23ff3d579282f48e4f7c975"
LICENCIATURA EN FISICA APLICADA,2011-12-28,"2012",M,GUATEMALA,REINGRESO,af257c8b536fbd5c246a52bafdcc7e33
LICENCIATURA EN MATEMATICA APLICADA,2011-12-28,"2012",M,GUATEMALA,REINGRESO,f8d0240dec510bfd5ec7b989e284a2e6
INGENIERIA AMBIENTAL,2011-12-29,"2012",F,GUATEMALA,REINGRESO,"0acb018e383927ec273842acf5a88323"
INGENIERIA AMBIENTAL,2011-12-29,"2012",F,GUATEMALA,REINGRESO,"14bf7587fec1d5b3583727bcf66857e8"
INGENIERIA CIVIL,2011-12-29,"2012",F,GUATEMALA,REINGRESO,"13f92471e086c26a4bf1f1c6fbdf0991"
INGENIERIA CIVIL,2011-12-29,"2012",F,GUATEMALA,REINGRESO,"445b4da76326f602862756448712c5d2"
